id,name,lat,lng,cid,brand_id,brand_name,number_of_votes,place_url,source,category,top_category,type,created_at,date,number_of_reviews,url,reviews_per_day
18987973,Leon's Burgers & Wings,13.0636782501,77.5906413049,18987973,zomato_leon's_burgers_&_wings,Leon's Burgers & Wings,20000,,zomato,restaurant,food,N_A,1688639100,1550687400,3291,,6.263061636790268
ChIJNXFsbXYZrjsRp6dF5uGwxoM,Brahmins Thatte Idli,13.063724517822266,77.58535766601562,0x3bae19766d6c7135:0x83c6b0e1e645a7a7,N_A,N_A,4810,https://www.google.com/maps/place/?q=place_id:ChIJNXFsbXYZrjsRp6dF5uGwxoM,gmaps_v2,restaurant,food,N_A,1699615207,1545227644,4924,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402690618061109!2y9495471348634724263!2m2!2i10!3sCAESB0VnTUl1Q1k=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,2.691823045357611
ChIJ_RaZYi4ZrjsRxzFEJFBfuUw,And It Was Called Yellow Modernist Desi Kitchen + Bar,13.063642501831056,77.59066009521484,0x3bae192e629916fd:0x4cb95f50244431c7,N_A,N_A,1690,https://www.google.com/maps/place/?q=place_id:ChIJ_RaZYi4ZrjsRxzFEJFBfuUw,gmaps_v2,restaurant,food,N_A,1699615207,1632210199,1770,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402381198792445!2y5528554815384465863!2m2!2i10!3sCAESB0VnTUk0QTA=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,2.166248537497392
ChIJ3RzV5SMYrjsRwLqBIvIjV6I,McDonald's,13.063653945922852,77.58956909179688,0x3bae1823e5d51cdd:0xa25723f22281bac0,mcdelivery,McDonald's,5917,https://www.google.com/maps/place/?q=place_id:ChIJ3RzV5SMYrjsRwLqBIvIjV6I,gmaps_v2,restaurant,food,N_A,1699615207,1449197739,6033,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300401236644273373!2y11697858079986137792!2m2!2i10!3sCAESB0VnTUlqaTg=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,2.041506146048885
ChIJZeXk--gZrjsRXAVsFngroCM,Watson's Sahakara Nagar,13.063678741455078,77.59066772460938,0x3bae19e8fbe4e565:0x23a02b78166c055c,N_A,N_A,3090,https://www.google.com/maps/place/?q=place_id:ChIJZeXk--gZrjsRXAVsFngroCM,gmaps_v2,restaurant,food,N_A,1699615207,1553610224,3199,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300403182634591589!2y2567099582373430620!2m2!2i10!3sCAESB0VnTUk5aGc=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.828540331394032
ChIJC9hpo8gZrjsRfZMveLImOjU,Glen’s Bakehouse Sahakarnagar,13.062774658203123,77.58714294433594,0x3bae19c8a369d80b:0x353a26b2782f937d,N_A,N_A,729,https://www.google.com/maps/place/?q=place_id:ChIJC9hpo8gZrjsRfZMveLImOjU,gmaps_v2,restaurant,food,N_A,1699615207,1664897635,922,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300403043711178763!2y3835420580621816701!2m2!2i10!3sCAESB0VnTUltQWM=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.8142282530587104
ChIJtXy7TwgZrjsROQG-QZlsh_Y,Restaurant1179,13.063921928405762,77.58812713623047,0x3bae19084fbb7cb5:0xf6876c9941be0139,N_A,N_A,1723,https://www.google.com/maps/place/?q=place_id:ChIJtXy7TwgZrjsROQG-QZlsh_Y,gmaps_v2,restaurant,food,N_A,1699615207,1610391866,1744,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300402217673522357!2y17764286660674978105!2m2!2i10!3sCAESB0VnTUl6QTA=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.6684782068405173
ChIJ-3GTzyMYrjsRBzGkgTGYO8k,Poorvika Mobiles Sahakar Nagar,13.063858032226562,77.58838653564453,0x3bae1823cf9371fb:0xc93b983181a43107,poorvika,Poorvika,2657,https://www.google.com/maps/place/?q=place_id:ChIJ-3GTzyMYrjsRBzGkgTGYO8k,gmaps_v2,electronic_store,retail,N_A,1695212099,1508213831,2823,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300401236270871035!2y14500350763645284615!2m2!2i10!3sCAESB0VnTUloQlk=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.2276306216911057
ChIJ4-00svwZrjsR9C6PyDQQTbQ,"KFC RESTAURANT, SAHAKAR NAGAR",13.06361198425293,77.59078979492188,0x3bae19fcb234ede3:0xb44d1034c88f2ef4,N_A,N_A,441,https://www.google.com/maps/place/?q=place_id:ChIJ4-00svwZrjsR9C6PyDQQTbQ,gmaps_v2,restaurant,food,N_A,1699615207,1664717127,479,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300403267297668579!2y12992058318922919668!2m2!2i10!3sCAESB0VnTUkxZ00=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.09181937802882
ChIJb1-oifgZrjsR_Fb0fPtcqTI,NH8 Restaurant,13.063904762268066,77.58863067626953,0x3bae19f889a85f6f:0x32a95cfb7cf456fc,N_A,N_A,1846,https://www.google.com/maps/place/?q=place_id:ChIJb1-oifgZrjsR_Fb0fPtcqTI,gmaps_v2,restaurant,food,N_A,1699615207,1551444891,1879,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300403249437499247!2y3650551208163432188!2m2!2i10!3sCAESB0VnTUl6ZzQ=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.0764261311287209
