id,name,lat,lng,brand_name,brand_id,number_of_votes,rating,cost_for_two
19913977,Grub Monkeys,13.0291602044,77.5710460916,N_A,N_A,218,4.0,400
20075485,Ammbari,12.9818461199,77.5330334902,N_A,N_A,132,3.6,400
19006047,Hotel Aasare,13.0190839937,77.5508735329,N_A,N_A,2198,4.0,400
19592189,Mohaa - New Name Of Sheesha,13.0301786802,77.5708033517,N_A,N_A,18,3.7,450
19424094,Big Cup Cafe,13.028233,77.571188,N_A,N_A,64,3.7,450
58317,Sri Sairam's Chats & Juice Centre,13.0066948572,77.5641142577,N_A,N_A,530,4.2,200
53893,Iyer Mess,12.9987898688,77.5700898841,N_A,N_A,5106,4.1,200
18418554,Polar Bear,12.9964808512,77.5514280796,Polar Bear,zomato_polar_bear,4475,4.2,350
60430,Donne Biriyani Mane,12.9918055802,77.5383965671,N_A,N_A,718,4.2,350
18566117,Swathi Restaurant,12.9892024703,77.5721826777,N_A,N_A,75,3.6,500
20371741,Qmin,12.9810031567,77.5635052974,Qmin,zomato_qmin,0,3.8,500
18649658,SGS Non Veg - Gundu Pulav,12.9843983411,77.5572323799,SGS Non Veg - Gundu Pulav,zomato_sgs_non_veg_-_gundu_pulav,1776,3.9,500
18418561,Absolute Chinese,13.0070434183,77.5547198206,N_A,N_A,5070,3.9,500
19154444,Shawarma Grill House,12.9924831422,77.5567924976,N_A,N_A,3949,3.9,500
53375,Navrang Kabab Korner,12.9909398401,77.5578268245,N_A,N_A,2432,3.8,500
19286677,Udupi Ruchi Grand,13.0219788189,77.5333134457,N_A,N_A,4445,3.8,500
19180247,Sailor 16,13.0303869509,77.5701724956,N_A,N_A,36,3.5,500
18515580,Frozenheit⁶,13.0042656959,77.5492732599,N_A,N_A,3162,3.9,500
18237912,Barbeque Nation,12.9833091091,77.5601466,Barbeque Nation,zomato_barbeque_nation,7029,4.1,1600
52053,Feast - Sheraton Grand Bangalore Hotel at Brigade Gateway,13.012583,77.555722,N_A,N_A,1469,3.9,3000
18581089,Punjab Grill,13.0108435849,77.554223612,N_A,N_A,4445,4.3,2000
50588,Kim Lee Restaurant,12.984771763,77.5536482781,N_A,N_A,1232,4.1,700
19624886,The Bel Resto Cafe,13.0278314106,77.5734869018,N_A,N_A,33,3.8,700
19064286,Aaha Andhra,13.0111663334,77.554387562,Aaha Andhra,zomato_aaha_andhra,57,3.9,650
20083572,Pulusu,13.0358648206,77.5668943673,N_A,N_A,369,3.8,700
19371938,The Thick Shake Factory,13.028039,77.571793,The Thick Shake Factory,zomato_the_thick_shake_factory,695,4.0,350
20415252,Donne Biryani Palace,12.9915567791,77.5379166197,Donne Biryani Palace,zomato_donne_biryani_palace,4,3.5,350
55174,Paris Restaurant,13.0197650744,77.5553766266,N_A,N_A,1163,3.6,350
20193288,Sash Sky,13.0167819,77.549053,N_A,N_A,17,3.2,1000
18385453,B52 - Sports Bar,13.0169378421,77.549257502,N_A,N_A,142,3.5,1500
19354049,Shaaz-Al-Arabia,13.0317824933,77.5527973473,N_A,N_A,147,3.1,800
19046709,Chicken County Restaurant,12.9877483367,77.53787186,N_A,N_A,1274,3.4,800
56016,Hotel Kadamba Veg,12.9974957,77.5474606,Hotel Kadamba Veg,zomato_hotel_kadamba_veg,8000,3.9,600
59742,Starbucks Coffee,12.9913498419,77.5709565729,Starbucks Coffee,zomato_starbucks_coffee,371,4.1,600
53370,Hotel Chandus Deluxe,12.9992002,77.5722702,N_A,N_A,922,4.2,600
18275010,Asha Food Camp,12.9875581977,77.5544640049,N_A,N_A,1167,4.1,600
19163398,Raj Donne Biriyani Mane,12.9971218116,77.5471442565,N_A,N_A,1287,4.1,550
19243703,Aaradhya Family Restaurant,12.9762299648,77.5452744216,N_A,N_A,292,4.0,600
19546690,Crepito,12.9974697328,77.5450816378,N_A,N_A,744,4.0,600
19447397,Bokeh Resto Cafe,13.0282868206,77.5732616506,N_A,N_A,117,3.9,600
18613859,Bademiyan Kebabs,13.0113786678,77.5546031445,N_A,N_A,234,3.7,600
55382,Park View Restaurant,12.9729389501,77.5394681096,N_A,N_A,169,3.8,600
54312,New Agarwal Bhavan,13.0418137659,77.5154807791,New Agarwal Bhavan,zomato_new_agarwal_bhavan,7969,4.1,550
18502115,Sri Durga Grand,12.9899934031,77.5532476231,N_A,N_A,7,2.9,300
18654035,Sri Venkateshwara Utsav,12.9861475058,77.5558852404,N_A,N_A,6,2.8,300
19575738,Sri Kabalamma Pork Mutton Hotel,12.9777158569,77.544760108,N_A,N_A,379,3.6,300
57634,Veg By Nature,12.9916980979,77.5713421404,N_A,N_A,73,2.8,300
18630455,Jigarthanda,13.0018541516,77.5714333355,N_A,N_A,199,3.4,300
56304,Chandus Hotel,12.9934392,77.5457565,N_A,N_A,511,3.2,300
57249,Five Star Chicken,13.0041745529,77.578350082,N_A,N_A,584,3.6,300
19725055,Shawarma 21,12.9933759924,77.56331563,N_A,N_A,965,3.4,300
18502138,F.M Biryani Paradise,12.9723296191,77.5473340228,N_A,N_A,5,3.0,300
18761179,Cream & Fudge,12.9912691484,77.5705545768,Cream & Fudge,zomato_cream_&_fudge,192,3.4,300
60291,Cream House,12.9977127873,77.5500041619,N_A,N_A,31,2.8,300
56629,Aramane Restaurant,13.0042983637,77.5494187698,N_A,N_A,84,2.7,300
18756010,Tango Sandwich King,12.9879420692,77.5379426032,Tango Sandwich King,zomato_tango_sandwich_king,3389,3.6,300
18598898,Radhika Sweets,13.040023512,77.5187279284,N_A,N_A,429,3.4,300
60340,Auntie Fung's,13.0280202122,77.5713703036,Auntie Fung's,zomato_auntie_fung's,8629,4.1,600
18688104,Nando's,13.0113175808,77.555010505,N_A,N_A,6373,4.4,800
18679950,Lassi Shop,12.9855542156,77.5528405979,Lassi Shop,zomato_lassi_shop,19,3.4,300
19608368,IDC Kitchen,13.028017599,77.5730087981,N_A,N_A,2446,3.6,150
53994,Paratha Club,13.0293859157,77.5619148463,N_A,N_A,104,3.7,200
18638330,Chetty's Corner,13.0066736234,77.5642362982,Chetty's Corner,zomato_chetty's_corner,953,3.7,200
18422891,Udupi Upachar,12.9755902574,77.5561491027,N_A,N_A,7,3.2,200
18655235,Food Square,12.9970068178,77.5738956034,N_A,N_A,89,3.5,250
18734046,New Sagar Fast Food,13.0182366417,77.5578184426,N_A,N_A,1474,3.6,300
19115661,New GFC Hotel,13.0423687061,77.5139961764,N_A,N_A,576,3.5,400
57739,Garden Kabab Corner,13.0190761539,77.5574362278,N_A,N_A,1433,3.5,400
19292217,Taco Bell,13.0117456,77.5552141,Taco Bell,zomato_taco_bell,3181,3.5,400
18715134,Dhadoom,12.9917003848,77.5713931024,Dhadoom,zomato_dhadoom,202,3.5,450
19636388,Labonel Fine Baking,13.00447,77.58392,N_A,N_A,4,3.2,500
60819,Salaam Sigri Rolls & Kebabs,13.028259317,77.572016716,N_A,N_A,685,3.8,500
51736,Kalmane Koffees,12.991663,77.5708191,N_A,N_A,143,3.2,500
19684332,WOW! China,13.01115,77.5543422997,WOW! China,zomato_wow!_china,283,3.6,600
57779,Hotel Elite,13.023884838,77.5483740494,N_A,N_A,152,3.7,550
18680098,Rotti Mane,12.9918604648,77.5368620083,Rotti Mane,zomato_rotti_mane,350,3.6,150
18892261,Paradise Cafe,13.0153045331,77.5292535871,N_A,N_A,3193,3.6,300
19824709,Leon's Burgers & Wings,12.9974135427,77.547723949,Leon's Burgers & Wings,zomato_leon's_burgers_&_wings,6150,3.9,400
61743,Kanti Sweets,12.972283225,77.5385514647,Kanti Sweets,zomato_kanti_sweets,2087,4.0,400
19124358,Mangalore Lunch Home,12.9983125821,77.5463979319,N_A,N_A,3287,3.8,500
19486500,Street Foods By Punjab Grill,12.991663795,77.5709585845,N_A,N_A,38,3.3,500
18125398,Ibaco,13.0034800355,77.5437150523,Ibaco,zomato_ibaco,738,4.0,200
19792336,Half Tea,13.0398183881,77.5192144141,N_A,N_A,13,3.6,200
19131591,Sandwichwallas,12.9736525025,77.538176626,Sandwichwallas,zomato_sandwichwallas,754,3.8,250
60977,Cake Gallery,13.0285686504,77.5617052987,N_A,N_A,838,3.5,300
19655980,Raithana Aramane,13.0428713848,77.5142684206,N_A,N_A,595,3.7,300
18856907,Karnataka Hindu Military Hotel,13.04189183,77.5153178349,N_A,N_A,386,3.4,300
52159,Barista,13.0090423269,77.5805504993,Barista,zomato_barista,308,4.0,300
18904536,Dhanalakshmi Grand,13.0081443064,77.571106106,Dhanalakshmi Grand,zomato_dhanalakshmi_grand,18700,4.0,300
20171732,Mystique Palate,13.004079163,77.5538014993,N_A,N_A,207,4.1,300
60310,Savipriya Military Hotel,13.0011576676,77.5531859323,N_A,N_A,4,3.9,300
18681581,Halli Mane Donne Biriyani,13.0008956689,77.553066574,Halli Mane Donne Biriyani,zomato_halli_mane_donne_biriyani,14100,4.0,300
58798,Roy Hotel & Restaurant,13.0302472752,77.5635647401,Roy Hotel & Restaurant,zomato_roy_hotel_&_restaurant,12600,3.9,300
18966993,RS Shiv Sagar Express,13.0282426581,77.5721950829,RS Shiv Sagar Express,zomato_rs_shiv_sagar_express,12400,3.9,300
18640457,Udupi Kitchen,12.9716520022,77.5377441198,N_A,N_A,1477,3.9,300
58578,Waffle Stories,13.0116119086,77.5550557673,Waffle Stories,zomato_waffle_stories,800,4.1,300
19525518,Kunafa World,13.0282828355,77.5716740638,N_A,N_A,1057,4.0,300
19257063,Corner House Ice Creams,12.9880730754,77.542536892,Corner House Ice Creams,zomato_corner_house_ice_creams,9857,4.2,300
18657255,Wok Chow,13.0300078457,77.5627168268,Wok Chow,zomato_wok_chow,20400,4.0,300
18426395,Sultan Rolls & Sandwiches,13.030082647,77.5629293919,N_A,N_A,6655,3.8,300
19352090,Roadside Adda,13.0302809195,77.5635110959,N_A,N_A,213,3.9,300
18809111,Sri Ayodhya Veg,12.9880374653,77.5370212644,N_A,N_A,703,4.1,300
18313528,Donne Biryani Angadi Mane,13.0289263268,77.561487034,N_A,N_A,2778,4.0,300
18487171,Tripti Hotel & Restaurant,13.0335597414,77.5662985817,N_A,N_A,6704,3.9,300
19900223,Venky Kabab,13.0424768197,77.5163042173,N_A,N_A,245,4.1,300
18904625,New SLV Gowdru Hindu Miltry Hotel,13.0415634,77.5144934,N_A,N_A,15300,3.8,300
20347974,Kamat Aahaar,12.9941718122,77.5713837147,N_A,N_A,25,3.0,250
54225,Gullu's Chat,12.9924988235,77.5783225894,Gullu's Chat,zomato_gullu's_chat,8600,3.4,250
18530366,Jeet Punjabi Tadka,13.0332504142,77.5658690929,N_A,N_A,411,3.3,250
19593965,Mad Over Donuts,13.0116992,77.5550574,Mad Over Donuts,zomato_mad_over_donuts,560,3.6,250
18570922,Uttara Karnataka Rotti Mane,12.9883328008,77.5345606729,N_A,N_A,415,3.7,250
18154867,New Samrat Restaurant,12.9897023166,77.5727177784,N_A,N_A,424,4.1,500
19162531,Sanmanaa,12.9851159992,77.5599983416,N_A,N_A,44,3.9,500
18494071,Savi Sagar,12.996472684,77.5636794046,N_A,N_A,20100,3.9,500
20032607,Charlie Chaplin Lavegano,13.0299040933,77.5708004772,N_A,N_A,60,3.9,500
54199,Calicut Restaurant,13.0301241307,77.5621083006,Calicut Restaurant,zomato_calicut_restaurant,7574,3.9,500
19840251,Queens Restaurant,13.0286310396,77.5719489902,N_A,N_A,196,4.1,500
53192,Empire Restaurant,13.0111588201,77.554397285,Empire Restaurant,zomato_empire_restaurant,492,3.9,500
57740,Karavali Deluxe,13.0190872602,77.5571864471,N_A,N_A,480,4.0,500
18173062,Akshatha Nati Style,12.9730265106,77.5396840274,N_A,N_A,99,3.9,500
55050,O.G. Variar & Sons,12.991535731,77.5545823574,N_A,N_A,1405,4.9,200
55011,The Studio Bar,13.0108138581,77.5542514399,N_A,N_A,892,4.0,1600
20322203,India Sweet House,12.9728480634,77.538711082,N_A,N_A,64,3.3,250
18736178,Just Bake,13.0291357061,77.5705616176,Just Bake,zomato_just_bake,8,2.3,250
57774,7-Star Ambur Dum Biriyani,13.029642658,77.5620439276,N_A,N_A,393,3.0,250
18538010,Chikkanna Tiffin Room,12.9905592402,77.5758797675,Chikkanna Tiffin Room,zomato_chikkanna_tiffin_room,4412,4.2,200
18578555,Basaveshwarnagar Dosa Corner,12.9911397773,77.5415149704,Basaveshwarnagar Dosa Corner,zomato_basaveshwarnagar_dosa_corner,9344,4.1,200
18774218,Third Wave Coffee,13.0082249945,77.5797988102,Third Wave Coffee,zomato_third_wave_coffee,1418,4.0,800
51504,Nandhini Deluxe,12.9987370425,77.5840530973,Nandhini Deluxe,zomato_nandhini_deluxe,9602,4.1,800
54686,1947,13.005654071,77.5690495219,N_A,N_A,1796,4.1,1200
52333,Jalpaan,12.9989551712,77.5526498258,N_A,N_A,1970,4.1,900
50282,Chung's Chinese Corner,13.0065759478,77.5691977143,Chung's Chinese Corner,zomato_chung's_chinese_corner,5643,4.1,1000
55837,Chopstick World,12.9857659184,77.5424681604,N_A,N_A,214,4.1,800
60707,The Purple Pan,12.9987392327,77.5569286197,N_A,N_A,16000,4.2,1000
51240,Rajdhani,12.9915481453,77.5705411658,N_A,N_A,3566,3.9,1000
20211103,Geometry Gastropub,13.036829,77.566105,N_A,N_A,380,4.1,1400
19129056,You Mee,13.0113832411,77.5547097623,You Mee,zomato_you_mee,1887,4.1,1200
18660622,Smoke - The Sizzler House,13.0279120923,77.573294118,Smoke - The Sizzler House,zomato_smoke_-_the_sizzler_house,1681,4.0,800
53709,Cafe Noir,13.0111663334,77.5543842092,Cafe Noir,zomato_cafe_noir,1549,4.2,1500
18541608,Lan Thai,13.0292830228,77.5716103613,N_A,N_A,216,4.2,800
51016,The Punjabi Rasoi,13.0224184873,77.5847199261,The Punjabi Rasoi,zomato_the_punjabi_rasoi,2219,4.2,800
61483,Vishwa Brahmin's Cafe,13.0011691015,77.5531081483,N_A,N_A,40,3.7,100
19587906,Uttara Karnataka Foods,13.0014936,77.5708643,N_A,N_A,281,4.2,100
18393314,Karigiri Refreshments,12.9888989684,77.5559928641,N_A,N_A,18,3.8,100
18937506,Om Meals & Paratha Junction,13.0308077943,77.5622615218,N_A,N_A,7559,3.8,100
54425,Sanman,12.9865245187,77.5744820014,N_A,N_A,199,4.0,800
19351170,Go Native,13.0045561405,77.5817051304,Go Native,zomato_go_native,637,4.0,1000
19127529,World On A Plate - Citrine Hotel,12.9866653267,77.574464567,N_A,N_A,321,3.8,1200
50015,A2B - Adyar Ananda Bhavan,13.0227069297,77.5847709551,A2B - Adyar Ananda Bhavan,zomato_a2b_-_adyar_ananda_bhavan,2649,3.5,500
53381,Domino's Pizza,12.985014,77.556674,Domino's Pizza,zomato_domino's_pizza,10500,3.7,400
18856915,UBQ By Barbeque Nation,12.9832921204,77.5601382181,N_A,N_A,4504,3.6,400
19196300,V Cafe- Meals By PVR,13.0108497916,77.5549766421,V Cafe- Meals By PVR,zomato_v_cafe-_meals_by_pvr,84,3.6,500
19274791,Express By ABs,13.025456027,77.5478322431,Express By ABs,zomato_express_by_abs,361,3.6,500
19711583,Oh! Calcutta,12.9834871633,77.5490248203,Oh! Calcutta,zomato_oh!_calcutta,534,4.0,600
19872631,The Cake Deluxe,12.9975465,77.5614773,N_A,N_A,443,4.1,400
19670074,Biryani Trip - Destination Hyderabad,12.99838809,77.54098827,Biryani Trip - Destination Hyderabad,zomato_biryani_trip_-_destination_hyderabad,1873,4.2,400
19675479,Haka,12.983998129,77.5489524007,Haka,zomato_haka,394,4.2,500
19935066,K2H - Kitchen To Home,13.0154391182,77.5439943373,N_A,N_A,174,4.3,450
20146033,LeanCrust Pizza- ThinCrust Experts,12.9903183,77.5724613,LeanCrust Pizza- ThinCrust Experts,zomato_leancrust_pizza-_thincrust_experts,40,4.0,500
19175286,Potful - Claypot Biryanis,13.0353921782,77.5674140453,Potful - Claypot Biryanis,zomato_potful_-_claypot_biryanis,6191,4.2,650
19320032,Davanagere Bene Dosa Hotel,13.0177531859,77.531811744,N_A,N_A,1,3.4,100
18198868,Kanti Sweets,13.0453178051,77.5078961626,Kanti Sweets,zomato_kanti_sweets,2140,3.8,400
20334440,Domino's Pizza,13.01647,77.53121,Domino's Pizza,zomato_domino's_pizza,79,3.7,400
19007326,Kanti Sweets,13.0426783484,77.5128247216,Kanti Sweets,zomato_kanti_sweets,1547,4.1,400
20433679,KFC,12.98868981,77.53745918,KFC,zomato_kfc,42,3.7,400
19829288,Bhyraveshwara Chats,13.0421175297,77.5146130845,N_A,N_A,38,4.0,150
19616247,M Grill,13.0301234775,77.5623034313,N_A,N_A,56,3.4,300
50036,Al-Bek,12.9967983914,77.5615054742,Al-Bek,zomato_al-bek,31500,4.2,750
