id,name,desc,num_units,default_units,lat,lng,url,source,final_num_units
3756,Life By The Lake,,0.0,40.0,13.090375900268555,77.60455322265625,https://www.homebazaar.com/buy/life-by-the-lake-yelahanka-bangalore-3756,HomeBazaar,0.0
7234,Vista Okas,,0.0,40.0,13.080705642700195,77.58858489990234,https://www.homebazaar.com/buy/vista-okas-yelahanka-bangalore-7234,HomeBazaar,0.0
6990,L & T Raintree Olivia,,0.0,40.0,13.069716453552246,77.59255981445312,https://www.homebazaar.com/buy/l-&-t-raintree-olivia-hebbal-bangalore-6990,HomeBazaar,0.0
2786,Mantri Manyata Lithos,,0.0,40.0,13.05008316040039,77.6175537109375,https://www.homebazaar.com/buy/mantri-manyata-lithos-thanisandra-bangalore-2786,HomeBazaar,0.0
3256,Sumadhura Sushantham,,0.0,40.0,13.07618522644043,77.56362915039062,https://www.homebazaar.com/buy/sumadhura-sushantham-vidyaranyapura-bangalore-3256,HomeBazaar,406.0
912,Purva Midtown,,0.0,40.0,13.06714153289795,77.63131713867188,https://www.homebazaar.com/buy/purva-midtown-dooravani-nagar-bangalore-912,HomeBazaar,0.0
1091,Sobha Coral,,0.0,40.0,13.068731307983398,77.60533905029297,https://www.homebazaar.com/buy/sobha-coral-jakkur-bangalore-1091,HomeBazaar,0.0
921,Sobha Palm Springs,,0.0,40.0,13.104114532470703,77.60629272460938,https://www.homebazaar.com/buy/sobha-palm-springs-varthur-bangalore-921,HomeBazaar,0.0
4379,Maia Pelican Grove,,0.0,40.0,13.075228691101074,77.58636474609375,https://www.homebazaar.com/buy/maia-pelican-grove-nehru-nagar-bangalore-4379,HomeBazaar,0.0
68249,Hoysala Commanders Galleria 1,"Commanders Galleria 1 is a premium housing project at Tata Nagar in Bangalore. The project is developed by Hoysala Projects. Social infrastructure like banks, schools and parks surround the area. It is also very well-connected to various parts of the city by public transport network.",0.0,40.0,13.056601,77.574677,https://housing.com/in/buy/projects/page/68249-hoysala-commanders-galleria-1-by-hoysala-projects-pvt-ltd-in-devinagar,Housing,24.0
