id,name,lat,lng,category,number_of_votes,source,date,created_at,reviews_per_day
ChIJPbmhOTgXrjsRChk27vFcXew,"Sailors16 , Euro Cafe",13.030355453491213,77.57018280029297,restaurant,706,gmaps_v2,1561361041.0,1699615207,5.106536898135858e-06
ChIJn08eCScWrjsRGB1815lQ68I,Savi Sagar Fastfood,12.996542930603027,77.56390380859375,restaurant,1029,gmaps_v2,1497376850.0,1699615207,5.088055575926183e-06
ChIJKTZxvZc9rjsRqXTHjQc5jPs,Shivanna's Chicken Corner,12.997197151184082,77.54110717773438,restaurant,1098,gmaps_v2,1483462880.0,1699615207,5.079751003559633e-06
ChIJeynMQywWrjsRDNVrazhpk5s,Ganesha Darshini,13.007353782653809,77.56929779052734,restaurant,1080,gmaps_v2,1486996445.0,1699615207,5.079514102334957e-06
ChIJVVVVFdkXrjsRkHtWaLyYovo,Classic Electronics,13.031257629394531,77.55950164794922,home_decor,957,gmaps_v2,1506504919.0,1695212099,5.071349166470507e-06
18734046,New Sagar Fast Food,13.0182366417,77.5578184426,restaurant,1474,zomato,1397932200.0,1688639100,5.0703990858146125e-06
ChIJRew7i5A9rjsRUUKPur5I1M8,FurnAffair Homestore - Basaveshwara Nagar,12.997344017028809,77.5471420288086,home_decor,836,gmaps_v2,1529902784.0,1695212099,5.057186281365935e-06
ChIJtX894PY9rjsReFzvLArg4Bs,Raj Donne Biriyani Mane,12.99732780456543,77.5470199584961,restaurant,543,gmaps_v2,1591809643.0,1699615207,5.036845779128802e-06
55660,Tasty Paradise,12.9899581199,77.5727620348,restaurant,1458,zomato,1397932200.0,1688639100,5.015360832508619e-06
ChIJF3Jy1hw9rjsRSjsEis93vTE,Kadegowda Miltry hotel,12.986008644104004,77.54212951660156,restaurant,443,gmaps_v2,1610879749.0,1699615207,4.992367312737598e-06
19798074,Little Owl Chinese,13.0307784158,77.5699542944,restaurant,1448,zomato,1397932200.0,1688639100,4.980961924192374e-06
51366,The Higher Taste,13.0092942469,77.5513363195,restaurant,1444,zomato,1397932200.0,1688639100,4.967202360865876e-06
ChIJefbVSGA9rjsRZrbOUI0DKyM,Mathikere Tiffin Center,13.031021118164062,77.56013488769531,restaurant,857,gmaps_v2,1526902516.0,1699615207,4.961997841837806e-06
ChIJseFb190XrjsRvqwOE8JRrb4,Snow Lion Tibet Kitchen,13.03041934967041,77.56918334960938,restaurant,1068,gmaps_v2,1484191000.0,1699615207,4.957660120341072e-06
ChIJs3XQis49rjsR8UfBGWYKlkk,Jawa Yezdi Showroom Rajaji Nagar - Skanda Motors,12.985852241516112,77.55987548828125,shoe_store,723,gmaps_v2,1541579428.0,1687847039,4.9429945225535955e-06
19170081,Biryani Canteen,12.9987411928,77.5569634885,restaurant,1425,zomato,1397932200.0,1688639100,4.901844435065009e-06
ChIJ1VAPv3A9rjsRys6DuvPaw7c,Dr Sheesha Rajajinagar,13.008575439453123,77.5490493774414,restaurant,934,gmaps_v2,1508595072.0,1699615207,4.889536906672168e-06
ChIJMWjZiXw9rjsRP-kCOdxmjQU,Karavali Deluxe Restaurant,13.019033432006836,77.55711364746094,restaurant,1052,gmaps_v2,1484105100.0,1699615207,4.8814415928993996e-06
ChIJ7WRx3QE9rjsRLirf3Sm0uYA,Fiery pit,12.99577522277832,77.54008483886719,restaurant,40,gmaps_v2,1691406668.0,1699615207,4.8729743502467366e-06
ChIJeyFCgJ89rjsRjrPZ3oraTbA,Chapathi Mane.,13.00724983215332,77.5392074584961,restaurant,916,gmaps_v2,1499786271.0,1687847039,4.870766028138309e-06
60426,Shahi Chicken Biriyani,12.9946994171,77.5552985072,restaurant,1413,zomato,1397932200.0,1688639100,4.860565745085514e-06
ChIJXTZjvlc9rjsRCVoZSmdSSWM,Wood Fire Fish Tawa Fry,12.992542266845703,77.54578399658203,restaurant,257,gmaps_v2,1646497379.0,1699615207,4.838300240740265e-06
55050,O.G. Variar & Sons,12.991535731,77.5545823574,restaurant,1405,zomato,1397932200.0,1688639100,4.8330466184325175e-06
ChIJJ4pIGsc9rjsRdbGYt0TyejA,Sri Vintage Clothing,12.975679397583008,77.5523452758789,clothing_store,97,gmaps_v2,1667666694.0,1687847039,4.806657170628153e-06
ChIJzy_dwDYWrjsRCaVMJ2OExQU,Chinese Nalapaka,13.004534721374512,77.58026885986328,restaurant,1126,gmaps_v2,1465123546.0,1699615207,4.801876515344399e-06
ChIJg-LuvU49rjsRt0m1uIhpY_0,Vrindavan Kitchen,12.99886417388916,77.55290985107422,restaurant,82,gmaps_v2,1682519860.0,1699615207,4.7966268248313415e-06
ChIJrZuj5v4XrjsRmI-IKbaCxMY,Egg Adda Upahara,12.992773056030272,77.56273651123047,restaurant,289,gmaps_v2,1639300389.0,1699615207,4.791525691083077e-06
19366208,Tarbouch Roll and Grills,13.0287855428,77.5716425478,restaurant,1392,zomato,1397932200.0,1688639100,4.788328037621398e-06
ChIJvXrmV9wXrjsRUAXP4Naknh8,Sangria Lounge,13.030466079711914,77.57035827636719,restaurant,1057,gmaps_v2,1478759357.0,1699615207,4.785927110375388e-06
19842560,Kapoor's Chaat Bhandaar,12.9989548445,77.5521006435,restaurant,1391,zomato,1397932200.0,1688639100,4.784888146789773e-06
51957,Upsouth,12.9914743125,77.5704888627,restaurant,1391,zomato,1397932200.0,1688639100,4.784888146789773e-06
ChIJScjUgOs9rjsRCsWa8725J3o,ANDHRA PARADISE,12.992047309875488,77.55462646484375,restaurant,158,gmaps_v2,1666522122.0,1699615207,4.774411330947236e-06
ChIJHW_yTsE9rjsRcroPJPwUQso,Anand Jewellers,13.034281730651855,77.55924987792969,jewelry_store,234,gmaps_v2,1638715013.0,1687847039,4.762677606659249e-06
ChIJmc7hs_Y9rjsRooq_5UsQeCc,Thatte Idli Point,13.025022506713867,77.5589828491211,restaurant,956,gmaps_v2,1498181286.0,1699615207,4.745973246482155e-06
ChIJ65eS-DMWrjsRO5ry2tm1ewA,Donne Biriyani Angadi Mane,13.006513595581056,77.57908630371094,restaurant,1000,gmaps_v2,1488852344.0,1699615207,4.744668893589665e-06
ChIJr6WRPtc9rjsR5HRqkiu8mL8,RK's Davangere and Mulbagal dosa,12.99998378753662,77.5387191772461,restaurant,105,gmaps_v2,1677429256.0,1699615207,4.7327247770447166e-06
ChIJA_wzk4s9rjsRUoKlKSWtdGs,Chikpet Donne Biryani House,12.991995811462402,77.55734252929688,restaurant,868,gmaps_v2,1516123524.0,1699615207,4.730459636146015e-06
18254571,The Green Path - Forgotten Food,12.990297557,77.5718339905,restaurant,1375,zomato,1397932200.0,1688639100,4.729849893483781e-06
ChIJT7j37Qs9rjsRDoBSRD98ha8,Raj Biryani,12.980883598327637,77.53694915771484,restaurant,437,gmaps_v2,1606817076.0,1699615207,4.709146566755747e-06
ChIJLXwYf409rjsRtEPA7kPsPnM,New City Fashion Jeans Alternation,12.995326042175291,77.55229187011719,clothing_store,1151,gmaps_v2,1443365828.0,1687847039,4.707928250568098e-06
ChIJlwFhKiQXrjsRWHA0ylhNayw,The Waffling Station,13.028104782104492,77.57267761230469,restaurant,148,gmaps_v2,1667843661.0,1699615207,4.658256164179106e-06
ChIJh6aQodEXrjsROqcLsKJfz40,Computech Laptop Sales & Service Centre,12.99848747253418,77.56935119628906,home_decor,148,gmaps_v2,1663242407.0,1695212099,4.629384605894858e-06
ChIJa_8CB7QXrjsRd7OTojncjUs,Vijaya Lakshmi Pure Veg,13.001018524169922,77.56922149658203,restaurant,645,gmaps_v2,1560012026.0,1699615207,4.620238560323349e-06
ChIJKZNrzPo9rjsRSUR7zxB48PE,Bhojaraj Tiffin Centre,13.001084327697754,77.55802917480469,restaurant,37,gmaps_v2,1679803796.0,1687847039,4.600134547719123e-06
ChIJr0o8fd8XrjsRyw7VHFwbEUQ,Bhavani Vada Pav,13.030030250549316,77.56205749511719,restaurant,949,gmaps_v2,1493112183.0,1699615207,4.595574348586779e-06
ChIJN4y9YS4WrjsRrNGYWo0KXto,Clean Slate Café,13.00440502166748,77.57067108154297,restaurant,868,gmaps_v2,1510138488.0,1699615207,4.581037736884182e-06
ChIJJfTyJpA9rjsRxJSn3afU1Q4,Hotel Savajis Rajajinagar,13.000102043151855,77.55252838134766,restaurant,819,gmaps_v2,1519413146.0,1699615207,4.544898074167975e-06
ChIJ1-2YqZUXrjsRRnxt5C4HIwo,Big Cup Café Bangalore,13.027887344360352,77.57333374023438,restaurant,486,gmaps_v2,1592611869.0,1699615207,4.541914384016693e-06
20030011,Kapoor's Cafe,12.9996685181,77.5525352956,restaurant,1319,zomato,1397932200.0,1688639100,4.537216006912804e-06
ChIJeR2UJ-I9rjsRzMpPm-SnWwU,Savji's Roll 'N' Biryani,12.971564292907717,77.54702758789062,restaurant,982,gmaps_v2,1483008014.0,1699615207,4.5335521244670765e-06
ChIJZ48f7SU9rjsRhdgKiM7sD-s,Yummy Sip N Bites,12.975542068481444,77.54158782958984,restaurant,271,gmaps_v2,1639393303.0,1699615207,4.500023778723436e-06
ChIJpbRUBA09rjsRauYSCrOEWTY,Vijaya Krishna Bakery & Sweets,13.009963035583496,77.53862762451172,coffee_shop,142,gmaps_v2,1656073862.0,1687847039,4.469178514946742e-06
ChIJjQZXK1QXrjsRCGlvr9pl2rc,Tea Fusion,13.004741668701172,77.57115173339844,coffee_shop,74,gmaps_v2,1671280447.0,1687847039,4.466820936979676e-06
ChIJ0SG3qjYWrjsRuyjoAsvuIiA,Sri Ganesh Diamonds & Jewellery,13.005877494812012,77.5793228149414,jewelry_store,1240,gmaps_v2,1409851851.0,1687847039,4.4605088631965815e-06
ChIJT1gg-kU9rjsRzOVGerrCasY,Rajanna Military Hotel,12.988443374633787,77.54798126220703,restaurant,535,gmaps_v2,1579401098.0,1699615207,4.450392757143008e-06
ChIJkyVkEo0XrjsR03mb_wUjz5M,World brew cafe,13.029934883117676,77.56317901611328,restaurant,335,gmaps_v2,1623487559.0,1699615207,4.40050374339688e-06
19046709,Chicken County Restaurant,12.9877483367,77.53787186,restaurant,1274,zomato,1397932200.0,1688639100,4.382420919489699e-06
ChIJZVAEr5E9rjsRpwf2x6mPbAc,Bites & Beverages,13.02664279937744,77.56169128417969,restaurant,116,gmaps_v2,1673109090.0,1699615207,4.376348297262855e-06
ChIJzUc533AXrjsRcwOddiJ42C0,Women's Wear,13.001269340515137,77.57134246826172,clothing_store,344,gmaps_v2,1608981085.0,1687847039,4.361831469127984e-06
ChIJBWBWgCo9rjsRbBKVEtGN4gE,Tealicious,13.00732135772705,77.54851531982422,coffee_shop,88,gmaps_v2,1667647822.0,1687847039,4.356604515907721e-06
ChIJZ43QzrQ9rjsRu3LuYuW9pns,Punyashree Hotel (Naati Style Family Restaurant),12.97248077392578,77.5386962890625,restaurant,260,gmaps_v2,1639815594.0,1699615207,4.347854224407773e-06
ChIJn85fVt8XrjsRCvyZHURaAFE,Thatte Idli Point,13.028239250183104,77.56211853027344,restaurant,872,gmaps_v2,1497858969.0,1699615207,4.322047281631014e-06
ChIJ3-YDxCYWrjsRimqkxymvYe0,Savi sagar,12.996803283691406,77.56300354003906,restaurant,117,gmaps_v2,1660630801.0,1687847039,4.298904205643704e-06
ChIJW6m3J8o9rjsRxGC3hqlWGFY,Shree Swathi Cafe,13.002375602722168,77.55301666259766,restaurant,177,gmaps_v2,1658234125.0,1699615207,4.277316866678353e-06
18927721,The Light House Restaurant,13.02831648,77.572192736,restaurant,1239,zomato,1397932200.0,1688639100,4.262024740382839e-06
50588,Kim Lee Restaurant,12.984771763,77.5536482781,restaurant,1232,zomato,1397932200.0,1688639100,4.237945504561467e-06
18422883,Biriyani Fest,13.032852894,77.5673453137,restaurant,1229,zomato,1397932200.0,1688639100,4.227625832066593e-06
ChIJSW625fI9rjsRHSRneGXrJOk,"Jai Mataji Farsan and Sweets, Rajajinagar",12.98544979095459,77.55287170410156,restaurant,666,gmaps_v2,1541691697.0,1699615207,4.217231493904866e-06
53568,1947,12.9836126178,77.5486278534,restaurant,1225,zomato,1397932200.0,1688639100,4.2138662687400955e-06
ChIJNWCgHyUWrjsRVRgb7P4W7Bw,New Fish Land Restaurant,12.997398376464844,77.57192993164062,restaurant,936,gmaps_v2,1477124207.0,1699615207,4.206911740250167e-06
ChIJbVzmYRo9rjsR5Rv4N_GZ5yk,Rolls N Snacks,12.971595764160156,77.54702758789062,restaurant,118,gmaps_v2,1659770762.0,1687847039,4.202836437323937e-06
ChIJu28QYxU9rjsRJPJ5quchCNM,Old Ajji Pork Hotel,13.019242286682127,77.551513671875,coffee_shop,123,gmaps_v2,1658389696.0,1687847039,4.175529340850599e-06
ChIJAQAAAPM9rjsRhsjIVCE0pkc,Sri Ganesh Diamonds And Jewellery,13.004033088684082,77.551025390625,jewelry_store,828,gmaps_v2,1489505238.0,1687847039,4.174611684603993e-06
ChIJN2nnoyI9rjsRgNL9yOsBEHs,Jolada rotti kanavali,12.982658386230469,77.53746795654297,restaurant,53,gmaps_v2,1686898474.0,1699615207,4.167737106692419e-06
ChIJ1US3c98XrjsRfq7CtiEqf7M,Flavors of North,13.03012466430664,77.56316375732422,restaurant,962,gmaps_v2,1468569895.0,1699615207,4.163685433271202e-06
ChIJa4Ahsyc9rjsRwFHXTo3mttc,Patil Vegetarian,13.040672302246094,77.51866912841797,restaurant,1218,gmaps_v2,1406447926.0,1699615207,4.1546246083306955e-06
ChIJVVVVVSoWrjsR8lGi2ZSnOKI,Shree Vinayaka Jewellery,12.995816230773926,77.57140350341797,jewelry_store,16,gmaps_v2,1683980701.0,1687847039,4.138282788519783e-06
ChIJoUtrOBQ9rjsRMfX2dVaWytw,Mishra Pedha's Big Foods,13.03207302093506,77.53366088867188,restaurant,849,gmaps_v2,1493462027.0,1699615207,4.1182968897205464e-06
ChIJm38Q4qQ9rjsRvYvImgoLmi8,H D tyres,12.999839782714844,77.53045654296875,shoe_store,149,gmaps_v2,1651584060.0,1687847039,4.108873680786126e-06
ChIJ3Wj8Fus9rjsR3Ixy-oiJkYI,CHOPSTICK WORLD,12.985831260681152,77.54251098632812,restaurant,969,gmaps_v2,1463362844.0,1699615207,4.101546277444006e-06
ChIJveh4dJPPADsRaFruPTDle3s,"Woodsify-3D Wooden World Maps Wall Decor, Office & Home Decor, birthday anniversary gifts",12.99114227294922,77.57052612304688,home_decor,18,gmaps_v2,1690809904.0,1695212099,4.08886930270013e-06
19815317,E2P Italian Pizza & Burger,12.9867326238,77.5399783679,restaurant,1188,zomato,1397932200.0,1688639100,4.086590307969986e-06
ChIJJdY3l4U9rjsRVME8JH-0nDk,Friends Chinese Corner,13.000273704528809,77.55404663085938,restaurant,639,gmaps_v2,1542984500.0,1699615207,4.079659807702968e-06
ChIJe1iV8fYXrjsRzP8CgOqdHGQ,SANKALPA 92.5 antique silver jewellery,12.998250961303713,77.57170104980469,jewelry_store,13,gmaps_v2,1684659109.0,1687847039,4.07788125837142e-06
ChIJoQo9vsM9rjsRhNrV6TAkSAc,Fries Adda,12.992039680480955,77.55667877197266,restaurant,58,gmaps_v2,1685377982.0,1699615207,4.073827589294965e-06
ChIJIXlrFzoWrjsRwPZDkJjw83g,Ayodhya Sagar,12.99912166595459,77.5780029296875,restaurant,855,gmaps_v2,1488705186.0,1699615207,4.0538614331653785e-06
ChIJSeo3hiE9rjsRc3uMRT1FxGY,Mo Made Patisserie,13.002689361572266,77.54306030273438,coffee_shop,22,gmaps_v2,1682406092.0,1687847039,4.043413766022716e-06
19288221,Geometry Gastropub,13.008025071,77.5570546836,restaurant,1175,zomato,1397932200.0,1688639100,4.041871727158867e-06
ChIJSaCbflUXrjsRE4jhsyu02jE,Swathi Residency,12.989190101623535,77.57218933105469,restaurant,6857,gmaps_v2,0.0,1699615207,4.034442603101515e-06
18275010,Asha Food Camp,12.9875581977,77.5544640049,restaurant,1167,zomato,1397932200.0,1688639100,4.01435260050587e-06
ChIJix2cepU9rjsR-6CzciE-yjo,Tie Knot Fashion Boutique,12.998433113098145,77.54326629638672,clothing_store,47,gmaps_v2,1676121379.0,1687847039,4.008303157348926e-06
ChIJ9RcV-TMWrjsRsopiwSXcj8k,Swadishta,13.005577087402344,77.57877349853516,restaurant,899,gmaps_v2,1475147242.0,1699615207,4.005025839656006e-06
19727916,Ajji Pork Hotel,13.0190434881,77.5510512292,restaurant,1161,zomato,1397932200.0,1688639100,3.993713255516123e-06
ChIJbYemhUA9rjsROaJ33CNjIHs,Jay Mataji farsan And sweets,12.989222526550291,77.5413589477539,coffee_shop,662,gmaps_v2,1522058146.0,1687847039,3.993029858761407e-06
ChIJbz3me_A9rjsRLXmGc1n-Ibw,Kabab Palace,12.978352546691896,77.5534439086914,restaurant,795,gmaps_v2,1499362708.0,1699615207,3.969987910113422e-06
ChIJ_y5awpA9rjsR3XJpyLAS0nA,Byrava gowdru Military Hotel,13.04162311553955,77.51437377929688,restaurant,567,gmaps_v2,1556722399.0,1699615207,3.968009362654557e-06
ChIJ9dVdPL4XrjsRSQ-Yr9KInb8,Raaj's Dakshin Ruchi,12.99289321899414,77.56256866455078,restaurant,329,gmaps_v2,1616696014.0,1699615207,3.967718306182743e-06
ChIJR-dOV6U9rjsR2hjMV2YGRwU,Vidya_Naveen_Kesh_n_Vastrakala,12.988211631774902,77.55752563476562,clothing_store,125,gmaps_v2,1656259142.0,1687847039,3.9572118397119e-06
ChIJufkU44w9rjsR8l-3VPszM9U,Brahmins Thatte Idli,12.999614715576172,77.54966735839844,restaurant,848,gmaps_v2,1484975828.0,1699615207,3.950812772338482e-06
ChIJfTPp55Q9rjsRi_9lk7timv0,Brahmins Thatte Idli,13.029406547546388,77.559814453125,restaurant,374,gmaps_v2,1604913329.0,1699615207,3.9492353044994525e-06
ChIJ89Af_yc9rjsRF9q2Ap4gnN8,Venky Kabab - Street Food Non Veg,13.042498588562012,77.51639556884766,restaurant,397,gmaps_v2,1598685937.0,1699615207,3.933447651013428e-06
ChIJiQclacA9rjsRWn7iRP4JXHM,PAVITHRA JEWELS,12.985862731933594,77.5370864868164,jewelry_store,207,gmaps_v2,1635164378.0,1687847039,3.929186492686845e-06
ChIJB8KkVSM9rjsRt3Z1jTNn2J4,Bangalore Creative Circus,13.01388931274414,77.54811096191406,restaurant,464,gmaps_v2,1581314168.0,1699615207,3.922197166839761e-06
ChIJV2NCrvM9rjsRmOKBAi7uHyg,Shawarma Grill House,12.99237823486328,77.55674743652344,restaurant,516,gmaps_v2,1567704926.0,1699615207,3.911749683862776e-06
ChIJQyotoVMXrjsR8DAqXzaSoFE,SARVAM UPAHAR,13.002397537231444,77.57129669189453,restaurant,25,gmaps_v2,1693200774.0,1699615207,3.8974606173297e-06
ChIJi90-a309rjsRueZVU6H_2a8,Arihant Jewellers,12.973487854003906,77.54978942871094,jewelry_store,322,gmaps_v2,1605104553.0,1687847039,3.89159204136071e-06
ChIJr-5kR-g9rjsR8Q3LZGLPKN4,Subbanna Military Hotel,13.025004386901855,77.55999755859375,restaurant,381,gmaps_v2,1601254781.0,1699615207,3.873509047225964e-06
ChIJXQ1YRC4WrjsRE8K4he6GLDw,Kalmane Koffees,12.991662979125977,77.57081604003906,coffee_shop,544,gmaps_v2,1546741253.0,1687847039,3.855263596348912e-06
ChIJAQAAAPM9rjsRuvZQD5dPB_Q,Namma Fish Palace,13.008065223693848,77.55461883544922,restaurant,939,gmaps_v2,1451405065.0,1699615207,3.7830847379314583e-06
ChIJ95YnMYI9rjsRNiiFf6onvsg,S L V Tiffin Center,13.008101463317873,77.555908203125,restaurant,844,gmaps_v2,1475822676.0,1699615207,3.771350170752571e-06
ChIJTdfWTy4WrjsRLYeT6BkMU9M,Rangachari Textiles Private Limited,12.994449615478516,77.57170104980469,clothing_store,665,gmaps_v2,1511329976.0,1687847039,3.7673411776628076e-06
ChIJyUvDu68XrjsREIYDxjUGIag,Kenzai,13.02782917022705,77.57330322265625,restaurant,541,gmaps_v2,1556001353.0,1699615207,3.767046040001127e-06
ChIJIaOtjAsXrjsRGBwSyIERock,Sahasra Jewelss,12.999959945678713,77.5712890625,jewelry_store,95,gmaps_v2,1662570589.0,1687847039,3.7584391795525084e-06
ChIJtfxjrmE9rjsRdeqbwOg2XdQ,Naidu's Biryani Hut,13.03011417388916,77.55970001220703,restaurant,751,gmaps_v2,1498740090.0,1699615207,3.7386412573937667e-06
ChIJS06OrvM9rjsRESe8uP69eAk,Saraswati Book Centre,12.98559856414795,77.5543212890625,supermarket,650,gmaps_v2,1525617358.0,1699615207,3.7356783646216226e-06
ChIJU1qVqiI9rjsRBsRwMyYjaFI,New Aatithya Restaurant,12.987027168273926,77.53997802734375,restaurant,337,gmaps_v2,1609093338.0,1699615207,3.722857290982359e-06
ChIJHUYGDIU9rjsR6Y8QTLse-Jo,Halli Mane Donne Biriyani,13.00082302093506,77.5531005859375,restaurant,705,gmaps_v2,1509618054.0,1699615207,3.710581915930077e-06
ChIJuQg8Fak9rjsRjFTsvH3-7S0,Bombay bitess,12.996087074279783,77.55388641357422,restaurant,252,gmaps_v2,1631173765.0,1699615207,3.6819796987912676e-06
ChIJzclIxJ09rjsRh77w-_rAzp8,Athulya Biryanis ( Kadak Biryanis ),13.029186248779297,77.5614013671875,restaurant,364,gmaps_v2,1600510546.0,1699615207,3.6728847697688003e-06
ChIJTdfWTy4WrjsRes9DKY8Xteo,Sunil Jewel Palace,12.997347831726074,77.5715103149414,jewelry_store,684,gmaps_v2,1501587830.0,1687847039,3.672301647109432e-06
ChIJ-76KUfM9rjsR5tU4m6YY9n8,Sri Annapoorneshwari Dose Center- Original,12.987557411193848,77.55558776855469,restaurant,645,gmaps_v2,1523180867.0,1699615207,3.655750915609739e-06
ChIJ7YtXqOE9rjsRskd8wgQVh0w,Sri Durga Chats & Juice Centre,12.972419738769531,77.53885650634766,restaurant,820,gmaps_v2,1474957752.0,1699615207,3.650001287515698e-06
19525518,Kunafa World,13.0282828355,77.5716740638,restaurant,1057,zomato,1397932200.0,1688639100,3.635964609027168e-06
ChIJOVe20U09rjsRRFTtjIfxNqg,ELEGANT CHAIRS SOLUTIONS : Office Chairs Repairs and Services in Bangalore,13.02894687652588,77.56024169921875,home_decor,335,gmaps_v2,1602937980.0,1695212099,3.630487114160364e-06
ChIJ50ydWZE9rjsRx0a_bZja56Q,Chandus,12.993401527404783,77.54562377929688,restaurant,1070,gmaps_v2,1404271975.0,1699615207,3.6229034020999676e-06
ChIJtShTzsMXrjsRffNvRwgVUjU,PlanB Sankey Road,12.997486114501951,77.58417510986328,restaurant,110,gmaps_v2,1669208305.0,1699615207,3.617599714696354e-06
ChIJnwW92mM9rjsRM4720Sm1d5o,Sha E Darbaar,13.0269136428833,77.55833435058594,restaurant,737,gmaps_v2,1495795951.0,1699615207,3.615948828701445e-06
ChIJ58SGhnw9rjsRYwZ7aWJffc0,New Sagar Fast Food Center,13.01881504058838,77.55738067626953,restaurant,789,gmaps_v2,1481119245.0,1699615207,3.6110507158937795e-06
19551760,Gracy Kitchen,13.0323998443,77.5665275753,restaurant,1049,zomato,1397932200.0,1688639100,3.6084454823741714e-06
ChIJH7UXPWoXrjsRl1cRgn3B1_g,Aheli Antique Craft,12.999016761779783,77.570068359375,home_decor,133,gmaps_v2,1658244053.0,1695212099,3.597701647525541e-06
ChIJocgFIpA9rjsRK8yO_icwffQ,"Rolls kitchen, Manjunath nagar",12.997490882873535,77.54991912841797,restaurant,739,gmaps_v2,1494059972.0,1699615207,3.5951407416113727e-06
ChIJXY5dei4WrjsRWUikfbxGk5k,Sunil's,13.00560188293457,77.57134246826172,clothing_store,113,gmaps_v2,1656398082.0,1687847039,3.593123930946263e-06
ChIJJ_Vc4Y49rjsR4uQBHXra2Hw,KUDLA BEACH,12.99043083190918,77.55845642089844,restaurant,723,gmaps_v2,1498051807.0,1699615207,3.5869607279893075e-06
ChIJa4EJFhY9rjsRdoZfi_UyV-k,1992 Chats Space,13.002363204956056,77.55298614501953,restaurant,14,gmaps_v2,1695708704.0,1699615207,3.583767886521526e-06
ChIJ9TF6KqM9rjsRjn-dUecn5jA,Simha Jewellers,12.98805046081543,77.53632354736328,jewelry_store,590,gmaps_v2,1522863604.0,1687847039,3.5761165961903995e-06
ChIJawcbwy4WrjsRsuypj4Ok27g,Ganesh Food Joint,13.003341674804688,77.5652084350586,restaurant,720,gmaps_v2,1498133627.0,1699615207,3.5735276644147816e-06
ChIJIxepv2MXrjsRtjnEV6hiijM,ABUBAKAR SIDDIQ HOTEL,12.996129989624023,77.56857299804688,restaurant,351,gmaps_v2,1601315950.0,1699615207,3.570728922193176e-06
18412445,Namma Kudla,12.9999574369,77.5724009424,restaurant,1038,zomato,1397932200.0,1688639100,3.5706066832263013e-06
ChIJ8yuTNmg9rjsRZv8TqO9kXno,Tea Time Cafe,12.985180854797363,77.54530334472656,coffee_shop,97,gmaps_v2,1660632678.0,1687847039,3.564294601662703e-06
ChIJfxbVW-AXrjsRSDeyL1ojsUg,Delhi Mess,13.035510063171388,77.56437683105469,restaurant,595,gmaps_v2,1520418264.0,1687847039,3.5537499453125664e-06
ChIJkRjdPicWrjsRleK61SYTrrs,Manjunatha Juice And Chats Centre,12.995084762573242,77.56359100341797,restaurant,650,gmaps_v2,1513781917.0,1699615207,3.4977586631544864e-06
ChIJ8bs8S2A9rjsRcRqJuna_nvU,Roy Hotel and Restaurant,13.030145645141602,77.56348419189453,restaurant,935,gmaps_v2,1431860697.0,1699615207,3.49200467248899e-06
ChIJM9i_J5Q9rjsRZDUGWMJ-og8,Prashanth Impex Wallpaper Distributors,12.992854118347168,77.54269409179688,home_decor,126,gmaps_v2,1659080817.0,1695212099,3.4872828481425045e-06
ChIJNcE_mdwXrjsRne52OJuWe6I,Queens Restaurant,13.02870273590088,77.57191467285156,restaurant,246,gmaps_v2,1628938646.0,1699615207,3.480644735954258e-06
ChIJ3ytCfQIWrjsRJukGPoC-BT4,Shital Silver,12.973877906799316,77.56262969970703,jewelry_store,410,gmaps_v2,1569425753.0,1687847039,3.4622153993497417e-06
56353,Kava - Fairfield By Marriott,12.9833254444,77.5601445884,restaurant,1002,zomato,1397932200.0,1688639100,3.4467706132878165e-06
ChIJpds7eGE9rjsRu7lmnNOkC18,Cinders Rooftop,13.028206825256348,77.55895233154297,restaurant,649,gmaps_v2,1511250640.0,1699615207,3.445446297763634e-06
ChIJt0SaCPU9rjsRicKj-n0olrk,Kerala Hotel,13.020784378051758,77.5557861328125,restaurant,58,gmaps_v2,1682780600.0,1699615207,3.445283872679653e-06
18582660,Mantap Ice Cream,12.9888574843,77.5722326669,restaurant,997,zomato,1397932200.0,1688639100,3.4295711591296937e-06
ChIJM6DSGJM9rjsRdNWc2JAXxx8,HOYSALA SPORTS,12.974868774414062,77.55186462402344,shoe_store,748,gmaps_v2,1469712704.0,1687847039,3.4290796082148186e-06
ChIJVzNu7Zc9rjsRju7caW12MKo,kool joint,12.997686386108398,77.5401840209961,restaurant,624,gmaps_v2,1517224110.0,1699615207,3.4212196223590892e-06
ChIJD07K8GI9rjsRNMKrinQG114,Loki Kabab Centre,13.024434089660645,77.55996704101562,restaurant,511,gmaps_v2,1549817813.0,1699615207,3.4112742976022668e-06
ChIJ966G97EXrjsRZTT0UYl0s_A,Kadamba Sports,13.022709846496582,77.58476257324219,shoe_store,419,gmaps_v2,1564896485.0,1687847039,3.4078740304008715e-06
ChIJo41Bdrs9rjsRLyrf9j6qAD0,The vintage diner - Rajajinagar,12.997742652893066,77.54969787597656,restaurant,27,gmaps_v2,1691689040.0,1699615207,3.4064384462250164e-06
ChIJKYaZfNU9rjsR-u7mcQUyrJk,KS Bakery And Sweets,13.01791000366211,77.54170989990234,coffee_shop,271,gmaps_v2,1608221108.0,1687847039,3.4034138954055056e-06
