id,name,lat,lng,category,number_of_votes,source,date,created_at,reviews_per_day,brand_id,brand_name
ChIJBzt_4iQWrjsR-P9iim0eag0,Lakshmi Golds Palace,12.997292518615724,77.57160949707031,jewelry_store,1089,gmaps_v2,1471967611.0,1687847039,5.044482515490082e-06,lakshmigoldpalace,Lakshmi Gold Palace
ChIJPWAx_I09rjsRIKes3Ebi5xg,"Ramraj Cotton Rajaji Nagar, Bangalore",12.997212409973145,77.54618072509766,clothing_store,674,gmaps_v2,1552229203.0,1687847039,4.969847771350665e-06,ramrajcotton,Ramraj Cotton
18216698,Sreeraj Lassi Bar,13.004037675,77.5711768493,restaurant,1408,zomato,1397932200.0,1688639100,4.843366290927391e-06,zomato_sreeraj_lassi_bar,Sreeraj Lassi Bar
ChIJUQzByLY9rjsRrlvA0y1JesQ,Domino's Pizza,13.011808395385742,77.5435791015625,restaurant,496,gmaps_v2,1596954064.0,1699615207,4.831428771448609e-06,dominos,Domino's Pizza
ChIJM0QKpHg9rjsRMEK_I5vGFJ0,McDonald's,13.011282920837402,77.55479431152344,restaurant,1365,gmaps_v2,1416333434.0,1699615207,4.818523922469237e-06,mcdelivery,McDonald's
56264,Goli Vada Pav No. 1,13.0337599709,77.5580729172,restaurant,1396,zomato,1397932200.0,1688639100,4.802087600947896e-06,zomato_goli_vada_pav_no._1,Goli Vada Pav No. 1
19528246,Biryani Mount,12.9834466519,77.5488327071,restaurant,1388,zomato,1397932200.0,1688639100,4.774568474294899e-06,zomato_biryani_mount,Biryani Mount
50561,Kanti Sweets,13.0316495504,77.5594170392,restaurant,1337,zomato,1397932200.0,1688639100,4.599134041882047e-06,zomato_kanti_sweets,Kanti Sweets
ChIJU6YObiUWrjsR0j2xJDKcIRY,Bata Malleswaram,13.00191593170166,77.57138061523438,shoe_store,857,gmaps_v2,1497799808.0,1687847039,4.509405348820894e-06,bata,Bata
19720519,Nadan Pothichoru,13.0390452524,77.5641380623,restaurant,1303,zomato,1397932200.0,1688639100,4.482177753606811e-06,zomato_nadan_pothichoru,Nadan Pothichoru
ChIJK9yRbao9rjsRFEsyFPxLrGQ,"Unlimited Fashion Store - Vaishnavi Sapphire Mall, Bengaluru",13.024356842041016,77.5487289428711,clothing_store,512,gmaps_v2,1573485237.0,1687847039,4.477019346022547e-06,vmartretail,VMart
ChIJTWrOEfM9rjsRsAtoPJVEFWE,Bata,12.985873222351074,77.55413055419922,shoe_store,474,gmaps_v2,1581848302.0,1687847039,4.471751394547276e-06,bata,Bata
ChIJ8dW7xb89rjsRg2qAcLKOvfI,DMart Ready,13.032136917114258,77.55352783203125,supermarket,173,gmaps_v2,1648466192.0,1687847039,4.39299845429937e-06,dmart,Dmart
ChIJvQRabn0XrjsRkY1GmhCK8l4,"Westside - Bangalore Lulu Mall, Bangalore",12.98090934753418,77.56307983398438,clothing_store,102,gmaps_v2,1664386504.0,1687847039,4.3477269380259234e-06,westside,Westside
ChIJpzUQ43w9rjsRqHLr2EUwglo,White Gold Jalahalli - Turn Your Gold Into Money,13.040233612060549,77.51750946044922,jewelry_store,492,gmaps_v2,1573625538.0,1687847039,4.307420194031595e-06,whitegold,White Gold Company
19137475,Belgian Waffle Factory,13.0275289359,77.5716495886,restaurant,1250,zomato,1397932200.0,1688639100,4.299863539530709e-06,zomato_belgian_waffle_factory,Belgian Waffle Factory
18547761,Keventers - Milkshakes & Desserts,13.006758232,77.5644009188,restaurant,1236,zomato,1397932200.0,1688639100,4.251705067887965e-06,zomato_keventers_-_milkshakes_&_desserts,Keventers - Milkshakes & Desserts
ChIJb5WwN7A9rjsR45eUJ6qOtVI,"Abaya Gold Buyers - Gold Buyers, Sell Gold In Yeshwanthpur",13.030023574829102,77.55966186523438,jewelry_store,160,gmaps_v2,1650099841.0,1687847039,4.238725216107432e-06,abayagoldbuyers,Abaya Gold Buyers
ChIJzYmg6S4WrjsRrCL_UaXkB2E,Kancheepuram Varamahalakshmi Silks - Malleshwaram,12.999141693115234,77.569580078125,clothing_store,767,gmaps_v2,1506330200.0,1687847039,4.225503287879534e-06,kanchivml,KanchiVML
ChIJz95_OCoWrjsR6mJsY6nLzmY,Lassi Shop,13.006743431091309,77.56404876708984,coffee_shop,699,gmaps_v2,1521298277.0,1687847039,4.196969053423525e-06,lassishop,Lassi Shop
ChIJwzeUtIQXrjsRXaYeODPy_H4,Avantra By Trends,12.980863571166992,77.56319427490234,clothing_store,25,gmaps_v2,1681874288.0,1687847039,4.185675913829323e-06,ajio,Reliance Trends
ChIJT42HrxcXrjsRYew5fjfOQUk,GOPIZZA Devasandra Layout,13.02781867980957,77.57360076904297,restaurant,52,gmaps_v2,1687179401.0,1699615207,4.181474043580288e-06,gopizza,GoPizza
ChIJZ100AK09rjsR5KleWPFyOn4,Duroflex Experience Centre - Rajajinagar,13.004265785217283,77.55339050292969,home_decor,58,gmaps_v2,1681290091.0,1695212099,4.166065699718029e-06,duroflexworld,Duroflex
ChIJUxzUDDQWrjsRufZbU07Zxns,Cafe Coffee Day,13.00539207458496,77.58109283447266,coffee_shop,468,gmaps_v2,1575199154.0,1687847039,4.154538720367453e-06,cafecoffeeday,Cafe Coffee Day
18554662,Maddy's Katti Cafe,12.9953367884,77.5541934371,restaurant,1203,zomato,1397932200.0,1688639100,4.1381886704443546e-06,zomato_maddy's_katti_cafe,Maddy's Katti Cafe
ChIJqbrKAyMWrjsRE2am2veVdEc,California Burrito Mexican Grill @ Mantri Mall Malleshwaram,12.991869926452637,77.57088470458984,restaurant,628,gmaps_v2,1547709176.0,1699615207,4.134134740180263e-06,californiaburrito,California Burrito
18924711,WOW! Momo,12.9913054115,77.5705257431,restaurant,1199,zomato,1397932200.0,1688639100,4.124429107117857e-06,zomato_wow!_momo,WOW! Momo
19481416,Basmati Biriyani Nation,13.0390423127,77.5640931353,restaurant,1194,zomato,1397932200.0,1688639100,4.107229652959734e-06,zomato_basmati_biriyani_nation,Basmati Biriyani Nation
ChIJf0884YQ9rjsR310yrChlgBM,Goli Vada Pav No 1,13.002208709716797,77.55215454101562,restaurant,901,gmaps_v2,1479365444.0,1699615207,4.0908103042998505e-06,golivadapav,Goli Vada Pav
ChIJu3Wdm889rjsRVi6xznc9X0E,Rynox Exclusive Store - Rajajinagar Bengaluru,12.990396499633787,77.55843353271484,clothing_store,91,gmaps_v2,1665498553.0,1687847039,4.071864196975133e-06,rynoxgears,rynoxgears
ChIJdxEuRrMXrjsRPudqmoB8VqY,KFC,12.991253852844238,77.57069396972656,restaurant,23,gmaps_v2,1693964499.0,1699615207,4.0702864136671015e-06,kfc,KFC
ChIJP_BdXS4WrjsRXLixTdNURjU,showoff,13.004130363464355,77.57115173339844,clothing_store,605,gmaps_v2,1537927944.0,1687847039,4.035509952884921e-06,showoff,showoff
ChIJHYZ6jxM9rjsRyeuJYIDOv7M,Wow! Chicken,13.011409759521484,77.55490112304688,restaurant,84,gmaps_v2,1678536235.0,1699615207,3.985014069946105e-06,wowmomo,WOW! Momo
ChIJOeAOqiMWrjsRt9xK8SdzZq4,Kushal's Fashion Jewellery,12.999313354492188,77.56985473632812,jewelry_store,719,gmaps_v2,1507054630.0,1687847039,3.976936885663159e-06,kushals,Kushal's Fashion Jewellery
ChIJHTH6BBEWrjsREGzlANSJEu8,"ASHA SWEET CENTER, Magadi Main Road",12.978459358215332,77.54226684570312,restaurant,597,gmaps_v2,1534926271.0,1687847039,3.903982485884455e-06,ashasweetcenter,Asha Sweet Center
ChIJpZthuYM9rjsRjrU8f_1_hQo,Pizza Hut,13.006752967834473,77.5545425415039,restaurant,1194,gmaps_v2,1393258920.0,1699615207,3.897422872212837e-06,pizzahut,Pizza Hut
19528272,Imperio Combo King,12.9834884701,77.5488182902,restaurant,1109,zomato,1397932200.0,1688639100,3.814838932271646e-06,zomato_imperio_combo_king,Imperio Combo King
ChIJkwcidVs9rjsRy5PeNDjygfg,"Unlimited Fashion Store - GT World Mall, Bengaluru",12.973607063293455,77.55179595947266,clothing_store,598,gmaps_v2,1530721594.0,1687847039,3.8058762538429087e-06,vmartretail,VMart
ChIJr4J5IFsXrjsRwanXPchOdSA,DeKulture Sadashiv store,13.004501342773438,77.58159637451172,jewelry_store,85,gmaps_v2,1672847626.0,1695212099,3.8006708228716144e-06,dekulture,dekulture
ChIJ1XA5VII9rjsRm7R7hUR1TEM,DMart Ready,13.008105278015137,77.54293060302734,supermarket,270,gmaps_v2,1627820851.0,1699615207,3.760741303954311e-06,dmart,Dmart
ChIJq4GYnTY9rjsR7XXnS36rj8s,Urban Ladder inside Smart Bazaar Rajaji Nagar,13.012090682983398,77.55345916748047,home_decor,53,gmaps_v2,1680965803.0,1695212099,3.7202652535087016e-06,urbanladder,Urban Ladder
ChIJxxn6vng9rjsRW2N9OmsGosk,"Forever21 - Orion Mall, Rajajinagar, Bengaluru",13.011333465576172,77.5550765991211,clothing_store,555,gmaps_v2,1529675380.0,1687847039,3.5088460442840774e-06,forever21,Forever21
ChIJo7iDiyIXrjsRVsxFHVJ8YK0,TRENDS,12.981472969055176,77.56330871582031,clothing_store,134,gmaps_v2,1649191026.0,1687847039,3.4664723441602733e-06,ajio,Reliance Trends
19425896,SLAY Coffee,13.038817,77.564599,restaurant,1007,zomato,1397932200.0,1688639100,3.46397006744594e-06,zomato_slay_coffee,SLAY Coffee
51450,Amma's Pastries,13.0041141175,77.5712965429,restaurant,1006,zomato,1397932200.0,1688639100,3.460530176614315e-06,zomato_amma's_pastries,Amma's Pastries
ChIJWZSg65c9rjsR92jKXjsyRww,Café Coffee Day,12.99733543395996,77.5404052734375,coffee_shop,1160,gmaps_v2,1363701104.0,1699615207,3.4532637648738435e-06,cafecoffeeday,Cafe Coffee Day
ChIJ04MzR34WrjsRgKAbSBsYXGI,The Belgian Waffle Co.,12.97248077392578,77.5377426147461,restaurant,529,gmaps_v2,1546367226.0,1699615207,3.4519214970930024e-06,thebelgianwaffle,The Belgian Waffle Co
ChIJXafEIZY9rjsR4_zF5FDEcE8,Jockey Exclusive Store,12.996219635009766,77.5400619506836,clothing_store,366,gmaps_v2,1581487566.0,1687847039,3.4411603374529697e-06,jockey,Jockey
50315,Corner House Ice Creams,13.0280584298,77.572940737,restaurant,992,zomato,1397932200.0,1688639100,3.412371704971571e-06,zomato_corner_house_ice_creams,Corner House Ice Creams
18882675,Sagar Restaurant & Chats,12.9732075126,77.5403301045,restaurant,990,zomato,1397932200.0,1688639100,3.405491923308322e-06,zomato_sagar_restaurant_&_chats,Sagar Restaurant & Chats
ChIJuYop4YQ9rjsRlsLO8HefYao,Goli - Sri Sai Food Ventures,13.002209663391112,77.5521240234375,restaurant,208,gmaps_v2,1626531978.0,1687847039,3.3923149811430505e-06,golivadapav,Goli Vada Pav
19564291,Shawarma Time,13.0257049338,77.5577932969,restaurant,981,zomato,1397932200.0,1688639100,3.374532905823701e-06,zomato_shawarma_time,Shawarma Time
ChIJtbOdGYk9rjsR_C7ylHrveXg,mSquare Factory Outlet,12.975460052490234,77.55603790283203,clothing_store,55,gmaps_v2,1671371207.0,1687847039,3.338222919485948e-06,motherlandgroup,motherlandgroup
ChIJHT0eSCoWrjsRU1xeA8RQNHA,Chetty's Corner,13.006757736206056,77.56427001953125,restaurant,769,gmaps_v2,1468760353.0,1699615207,3.331097382946949e-06,chettyscorner,Chetty's Corner
ChIJHTvWyOI-rjsRwWVD0KAGXL0,Café Coffee Day,12.995841979980469,77.55487823486328,coffee_shop,867,gmaps_v2,1438102189.0,1699615207,3.3153225282268738e-06,cafecoffeeday,Cafe Coffee Day
ChIJecgVbjgWrjsRGPF4BqYE4_Q,Nandhini Deluxe - Andhra Restaurant - Sankey Road,12.997892379760742,77.58415222167969,restaurant,737,gmaps_v2,1476690909.0,1699615207,3.306055044748868e-06,nandhini,Nandhini Deluxe
ChIJnW796Pg9rjsRb3QXuRXQ1rw,Domino's Pizza,13.016467094421388,77.53121185302734,restaurant,130,gmaps_v2,1660056849.0,1699615207,3.2862840262480054e-06,dominos,Domino's Pizza
ChIJlZkDAv4XrjsRXcxMJ2P7TDE,Fries Factory - Malleshwara,13.008509635925291,77.56330108642578,restaurant,71,gmaps_v2,1677476604.0,1699615207,3.207067763038165e-06,friesfactory,Fries Factory
ChIJ80k4c789rjsRUWWEOYoezdQ,Jockey Exclusive Store,13.030287742614746,77.56024169921875,clothing_store,149,gmaps_v2,1641380741.0,1687847039,3.2066251544291305e-06,jockey,Jockey
ChIJf80B86Q9rjsRrtyGQbfi9ZQ,Damro Furniture Rajajinagar,12.998787879943848,77.55029296875,home_decor,639,gmaps_v2,1495367166.0,1695212099,3.1974791174715448e-06,damroindia,Damro India
ChIJc-t9ZtsXrjsR12FtKbGQD_w,Subway,13.02776336669922,77.57168579101562,restaurant,1022,gmaps_v2,1376134404.0,1699615207,3.159383773385773e-06,subway,Subway
ChIJaZWJZy4WrjsRfWVC92_HCuE,"Sreeraj Lassi Bar, ಶ್ರೀ ರಾಜ್ ಲಸ್ಸಿ ಬಾರ್",13.00403118133545,77.57113647460938,restaurant,675,gmaps_v2,1485394020.0,1699615207,3.150948836820701e-06,sreerajlassibar,Sreeraj Lassi Bar
ChIJR3L7JI89rjsR5yUZinrttgw,ASHA MELANGE (A Unit Of Asha Sweet Centre). 1st N Block Rajajinagar,13.004271507263184,77.55127716064453,restaurant,249,gmaps_v2,1608729617.0,1687847039,3.147220848525626e-06,ashasweetcenter,Asha Sweet Center
ChIJQQMtdhIXrjsRObsYkY3dipA,Duroflex Experience Centre - New Bel Road,13.035253524780272,77.5673599243164,home_decor,69,gmaps_v2,1673162730.0,1695212099,3.1293412523505776e-06,duroflexworld,Duroflex
ChIJsw5ap3g9rjsRXacAR5wW6cg,Crocs Store,13.011634826660156,77.55487823486328,shoe_store,417,gmaps_v2,1552892582.0,1687847039,3.089931294377332e-06,shopcrocs,Crocs
59225,Asha Sweet Center,12.9874902442,77.5545112789,restaurant,898,zomato,1397932200.0,1688639100,3.0890219667988616e-06,zomato_asha_sweet_center,Asha Sweet Center
ChIJ_9Fjn9QXrjsRK-u7XtK4y_Q,PUMA Store,13.011188507080078,77.5549545288086,clothing_store,425,gmaps_v2,1549253420.0,1687847039,3.066519245738146e-06,puma,Puma
ChIJ3bHssvsXrjsRuaKzVpF8NZw,Popeyes,12.98165798187256,77.56365203857422,restaurant,102,gmaps_v2,1665999519.0,1699615207,3.034297557735543e-06,popeyes,Popeyes India
ChIJ042eSH0XrjsRbsfsyC-Tjw8,Wooden Street - Furniture Store Sadashiv Nagar,13.00482940673828,77.5811538696289,home_decor,153,gmaps_v2,1642607163.0,1695212099,2.9084723152215222e-06,woodenstreet,WoodenStreet
ChIJTdfWTy4WrjsRrjXIevplCPE,Asma,12.99789810180664,77.57130432128906,clothing_store,354,gmaps_v2,1565936997.0,1687847039,2.9037804777394795e-06,asma,asma
ChIJr6BLh849rjsR0uMkCx2-vr0,Reliance Smart Point,13.014896392822266,77.5390396118164,supermarket,271,gmaps_v2,1606117982.0,1699615207,2.898481746383382e-06,reliancesmartpoint,Reliance Smart
19711565,Asha Sweet Center,13.0040523755,77.5512594357,restaurant,842,zomato,1397932200.0,1688639100,2.896388080227886e-06,zomato_asha_sweet_center,Asha Sweet Center
55735,Thanco's Natural Ice Cream,13.0273763919,77.561076656,restaurant,837,zomato,1397932200.0,1688639100,2.8791886260697637e-06,zomato_thanco's_natural_ice_cream,Thanco's Natural Ice Cream
ChIJz_21now9rjsRm6m2y3E0c9I,Just Bake,12.989606857299805,77.555908203125,restaurant,490,gmaps_v2,1515327213.0,1687847039,2.840253270369053e-06,justbake,Just bake
ChIJOcM9ii4WrjsRCLrkYA2Fky0,Prestige Xclusive - Malleshwaram,13.004545211791992,77.57115173339844,home_decor,286,gmaps_v2,1594269714.0,1695212099,2.833299411342421e-06,ttkprestige,TTK Prestige
ChIJeZmCYqMXrjsRDR96DX5l1Sg,Damro Furniture Mantri Square Mall,12.99178695678711,77.5706787109375,home_decor,65,gmaps_v2,1672064825.0,1695212099,2.8081060430701257e-06,damroindia,Damro India
ChIJSxCIZy4WrjsRxd8dFzNSL_M,cafe coffee day,13.004578590393066,77.5711669921875,coffee_shop,818,gmaps_v2,1405272868.0,1699615207,2.779076916963686e-06,cafecoffeeday,Cafe Coffee Day
ChIJH-7Lvng9rjsRMiSJW5eG0VQ,California Burrito Mexican Grill @ Orion Mall,13.011655807495115,77.55512237548828,restaurant,402,gmaps_v2,1554891118.0,1699615207,2.777699295104908e-06,californiaburrito,California Burrito
18418536,Baskin Robbins,12.9916369,77.5381724,restaurant,806,zomato,1397932200.0,1688639100,2.7725520102894016e-06,zomato_baskin_robbins,Baskin Robbins
ChIJUXHmpcA9rjsRZ8mZoDwbS-0,Manyavar,12.993298530578612,77.53884887695312,clothing_store,524,gmaps_v2,1497760402.0,1687847039,2.7566377535523447e-06,manyavar,Manyavar
ChIJpTYqeBUXrjsRJ1Apn5WqskU,Empire Restaurant - Lulu Mall,12.980793952941896,77.56349182128906,restaurant,151,gmaps_v2,1644773580.0,1699615207,2.753382936651387e-06,hotelempire,Hotel Empire
ChIJg3bVF-09rjsRozhTJiYrS8g,Chai Point - Orion Mall,13.011726379394531,77.55571746826172,coffee_shop,183,gmaps_v2,1632837914.0,1699615207,2.740452506812458e-06,chaipoint,Chai Point
ChIJ0eiOrPY9rjsRQj8zd7MK6qk,Godrej Interio,12.998991012573242,77.55258178710938,home_decor,453,gmaps_v2,1527426939.0,1695212099,2.69988120522697e-06,godrejinterio,Godrej Interio
ChIJOaz6l3g9rjsRl4R-4elSXBQ,Bata Store,13.01078987121582,77.55488586425781,shoe_store,446,gmaps_v2,1522221888.0,1687847039,2.692827733633281e-06,bata,Bata
19230275,Baskin Robbins,13.0290174607,77.5707654655,restaurant,781,zomato,1397932200.0,1688639100,2.6865547394987877e-06,zomato_baskin_robbins,Baskin Robbins
ChIJNUBU7aYXrjsR4IuIkZf8LXM,KFC,12.98154354095459,77.56315612792969,restaurant,72,gmaps_v2,1672750384.0,1699615207,2.680084659407583e-06,kfc,KFC
ChIJXSa0Br49rjsRni_r4booQoE,PUMA Store,12.992895126342772,77.53874206542969,clothing_store,533,gmaps_v2,1485694246.0,1687847039,2.636619519770869e-06,puma,Puma
19131591,Sandwichwallas,12.9736525025,77.538176626,restaurant,754,zomato,1397932200.0,1688639100,2.593677687044924e-06,zomato_sandwichwallas,Sandwichwallas
ChIJ5RaJbes9rjsRaRzWG8llu6Y,Gokul Veg,12.985230445861816,77.54354858398438,restaurant,829,gmaps_v2,1376214101.0,1699615207,2.563380225421987e-06,gokulveg,Gokul Veg
18806591,Robin Brown Ice Creams,12.9869498827,77.5373934209,restaurant,739,zomato,1397932200.0,1688639100,2.542079324570556e-06,zomato_robin_brown_ice_creams,Robin Brown Ice Creams
ChIJDzGCKoI9rjsRYQ43GBKK2V4,Café Coffee Day,13.007917404174805,77.55623626708984,coffee_shop,586,gmaps_v2,1467447647.0,1699615207,2.524039103481985e-06,cafecoffeeday,Cafe Coffee Day
ChIJOSt4NRI9rjsR4mUQ9c1uB_M,Red Tape,12.98826026916504,77.53728485107422,shoe_store,5,gmaps_v2,1685866070.0,1687847039,2.5240172864895915e-06,redtape,Redtape
ChIJD7tCwY4XrjsRRqy2MqfDFXc,Wow! Momo,12.98073673248291,77.56309509277344,restaurant,49,gmaps_v2,1679314457.0,1699615207,2.413703927194808e-06,wowmomo,WOW! Momo
20029977,Burger King,12.980636,77.5632349,restaurant,698,zomato,1397932200.0,1688639100,2.401043800473948e-06,zomato_burger_king,Burger King
19371938,The Thick Shake Factory,13.028039,77.571793,restaurant,695,zomato,1397932200.0,1688639100,2.3907241279790746e-06,zomato_the_thick_shake_factory,The Thick Shake Factory
18812233,Kanti Sweets,12.9781621456,77.5445874408,restaurant,695,zomato,1397932200.0,1688639100,2.3907241279790746e-06,zomato_kanti_sweets,Kanti Sweets
ChIJWRTx_sUXrjsRls_1ZwfytH8,"S Jewelry Xuping jewelry, Xuping Earings, Hair clips, Kids accessories, watch, Key chains, bangles, Cosmetics & Sunglasses",13.005885124206545,77.57108306884766,jewelry_store,37,gmaps_v2,1672308449.0,1687847039,2.3811684329144407e-06,sjewelry,Sjewelry
19388051,Kwality Wall’s Frozen Dessert and Ice Cream Shop,13.0056312037,77.5786551833,restaurant,692,zomato,1397932200.0,1688639100,2.3804044554842007e-06,zomato_kwality_wall’s_frozen_dessert_and_ice_cream_shop,Kwality Wall’s Frozen Dessert and Ice Cream Shop
ChIJNW1w_yQWrjsR_lSPdZzKq7U,Ksic Mysore Silk,12.996739387512209,77.57184600830078,clothing_store,430,gmaps_v2,1499452563.0,1687847039,2.282444841960228e-06,ksicsilk,Ksic Silks
ChIJSzqy4Z8XrjsR0W4ZpmIPhUU,"Potful Biryani, BEL Road",13.035426139831545,77.56714630126953,restaurant,297,gmaps_v2,1568823393.0,1699615207,2.270784316822764e-06,potful,Potful
19251475,Chaayos Chai+Snacks=Relax,13.0108056914,77.5542578101,restaurant,659,zomato,1397932200.0,1688639100,2.26688805804059e-06,zomato_chaayos_chai+snacks=relax,Chaayos Chai+Snacks=Relax
51953,Kanti Sweets,12.9784039122,77.5425690785,restaurant,658,zomato,1397932200.0,1688639100,2.2634481672089653e-06,zomato_kanti_sweets,Kanti Sweets
ChIJx5eWCm09rjsRxMBhmaUvjxs,TRENDS WOMAN,13.004388809204102,77.55297088623047,clothing_store,17,gmaps_v2,1680325938.0,1687847039,2.2603073672325367e-06,ajio,Reliance Trends
19528204,Schezwan Hub,12.9833483137,77.5487633049,restaurant,652,zomato,1397932200.0,1688639100,2.242808822219218e-06,zomato_schezwan_hub,Schezwan Hub
ChIJ9XJNJBYWrjsRZAmK9pKX1Ws,Just Bake,12.98837947845459,77.57719421386719,restaurant,541,gmaps_v2,1446046827.0,1687847039,2.237384308000524e-06,justbake,Just bake
19673001,Zomoz - The Momo Company,12.9918382496,77.5378789008,restaurant,649,zomato,1397932200.0,1688639100,2.232489149724344e-06,zomato_zomoz_-_the_momo_company,Zomoz - The Momo Company
ChIJd7OcOAevJzoRwNLx1SSD67I,Woodland,12.991722106933594,77.57113647460938,shoe_store,286,gmaps_v2,1559441802.0,1687847039,2.2273234852562908e-06,woodlandworldwide,Woodland Worldwide
ChIJS9lDoXg9rjsRfTSI0U6fvdA,Adidas Originals,13.010875701904297,77.5550765991211,shoe_store,296,gmaps_v2,1554640215.0,1687847039,2.222108380873941e-06,adidas,Adidas
19481458,Basmati Express,12.983275,77.54889,restaurant,645,zomato,1397932200.0,1688639100,2.2187295863978463e-06,zomato_basmati_express,Basmati Express
ChIJuWnjvXg9rjsRxmXQ2LhuM8c,Sephora,13.011526107788086,77.55482482910156,clothing_store,451,gmaps_v2,1494255343.0,1699615207,2.196144812405992e-06,nnnow,nnnnow
ChIJ-aTj3pw9rjsRgjpkOXGuFh4,Wildcraft,12.995163917541504,77.5716552734375,clothing_store,66,gmaps_v2,1665143380.0,1695212099,2.1949721236877437e-06,wildcraft,Wildcraft
19351170,Go Native,13.0045561405,77.5817051304,restaurant,637,zomato,1397932200.0,1688639100,2.1912104597448497e-06,zomato_go_native,Go Native
ChIJL-Vm4N4XrjsR9oiIrXvlwAQ,Taco Bell,13.03243923187256,77.56958770751953,restaurant,86,gmaps_v2,1660312474.0,1699615207,2.1881429975874706e-06,tacobell,Taco Bell India
ChIJUW2dHCMWrjsRlfEqAt9gujI,Tea Bar,12.991857528686523,77.57133483886719,coffee_shop,235,gmaps_v2,1579701513.0,1687847039,2.1729978917481985e-06,teabarind,teabarind
ChIJWeuhITEXrjsRmvlM2xdfP-E,"Beruru - Garden, Planter & Outdoor Furniture Store Bangalore",13.004443168640137,77.58163452148438,home_decor,194,gmaps_v2,1605170910.0,1695212099,2.1545695048518297e-06,beruru,Beruru
ChIJmRtcaTQXrjsR6i_iEFD5p4c,Fabindia,13.03378963470459,77.56858825683594,clothing_store,444,gmaps_v2,1481532822.0,1687847039,2.152057218625898e-06,fabindia,Fabindia
ChIJEVV8UbU9rjsRyZuJC0Ra-Dg,Reliance smart point,12.987449645996094,77.53863525390625,shoe_store,150,gmaps_v2,1617263842.0,1687847039,2.125151684472439e-06,relianceretail,Reliance Retail
ChIJM5cApVcXrjsRc190_xK8YvQ,Guptas Textiles Annexe,12.99788761138916,77.57127380371094,clothing_store,38,gmaps_v2,1669943574.0,1687847039,2.1224941652356123e-06,asma,asma
ChIJGe-WVbkXrjsRHB8vBDS-L88,Wat-a-Burger,13.029086112976074,77.57115173339844,restaurant,55,gmaps_v2,1661698369.0,1687847039,2.1033574556564446e-06,wataburger,Wat A Burger
ChIJAayEACMWrjsRuiu3lClGvqs,Mad Over Donuts,12.991802215576172,77.57036590576172,restaurant,513,gmaps_v2,1452394716.0,1699615207,2.075070710865953e-06,madoverdonuts,Mad Over Donuts
18629670,Happy Hours,12.9871129061,77.57859651,restaurant,597,zomato,1397932200.0,1688639100,2.053614826479867e-06,zomato_happy_hours,Happy Hours
19528195,The Parotta Combo,12.9834832428,77.5488226488,restaurant,595,zomato,1397932200.0,1688639100,2.0467350448166176e-06,zomato_the_parotta_combo,The Parotta Combo
ChIJ7VUi9c4XrjsRfBChjehOejU,Domino's Pizza,13.003889083862305,77.57068634033203,restaurant,59,gmaps_v2,1670510490.0,1699615207,2.0271628135054533e-06,dominos,Domino's Pizza
ChIJxZ5RRR0UrjsR2yPsO4y0QcQ,Bata,12.989118576049805,77.53789520263672,shoe_store,358,gmaps_v2,1509638894.0,1687847039,2.008886855311804e-06,bata,Bata
ChIJ7_dCK589rjsROK27FKj56b8,"Taneira Sarees (Orion Mall, Bangalore)",13.011281967163086,77.55476379394531,clothing_store,209,gmaps_v2,1583766296.0,1687847039,2.008056379843484e-06,taneira,Taneira
ChIJIxQ5NcEXrjsRkp7rVFipiGs,Baker's Super Mart,12.987818717956545,77.57240295410156,supermarket,83,gmaps_v2,1646397804.0,1687847039,2.0024495023852677e-06,lohiyaagro,lohiyaagro
ChIJwbqEaYo9rjsR4YladQ9MBt8,Café Coffee Day,13.010921478271484,77.5546875,coffee_shop,617,gmaps_v2,1379311611.0,1687847039,1.999770347280832e-06,cafecoffeeday,Cafe Coffee Day
ChIJT24djNwXrjsR9Kw0LwAzIo0,WOW! Momo,13.029399871826172,77.57102966308594,restaurant,393,gmaps_v2,1500219718.0,1699615207,1.9709573269232785e-06,wowmomo,WOW! Momo
19141381,Karachi Bakery,13.0278406,77.5734986,restaurant,568,zomato,1397932200.0,1688639100,1.9538579923627543e-06,zomato_karachi_bakery,Karachi Bakery
ChIJNXtyUtE9rjsRy4eE9zc-nzI,Ramraj Cotton - Yeshwanthpur,13.02353572845459,77.55689239501953,clothing_store,217,gmaps_v2,1576506172.0,1687847039,1.948969914164581e-06,ramrajcotton,Ramraj Cotton
ChIJmXZAqCMWrjsRhSXKYCZgBg8,Sanjay Jewellers,12.991425514221191,77.5707778930664,jewelry_store,224,gmaps_v2,1572618785.0,1687847039,1.9439676661246644e-06,sanjayjewellers,Sanjay Jewellers
ChIJv47HN-I9rjsRMFTWc97UM9I,Dmart ready pickup point,12.992074966430664,77.53587341308594,supermarket,70,gmaps_v2,1651588406.0,1687847039,1.930574713062128e-06,dmart,Dmart
19593965,Mad Over Donuts,13.0116992,77.5550574,restaurant,560,zomato,1397932200.0,1688639100,1.9263388657097576e-06,zomato_mad_over_donuts,Mad Over Donuts
ChIJAbD-pT09rjsR_XnP7qgnSE4,Cafe Coffee Day,13.033538818359377,77.53099822998047,coffee_shop,633,gmaps_v2,1367641284.0,1699615207,1.9067762741111445e-06,cafecoffeeday,Cafe Coffee Day
