id,name,lat,lng,cid,number_of_votes,place_url,source,category,created_at,number_of_reviews,date
19619093,Keventers - Milkshakes & Desserts,12.9916673887,77.5709424913,,246,,zomato,restaurant,1688639100,9742,1397932200.0
19528195,The Parotta Combo,12.9834832428,77.5488226488,,595,,zomato,restaurant,1688639100,9742,1397932200.0
53709,Cafe Noir,13.0111663334,77.5543842092,,1549,,zomato,restaurant,1688639100,9742,1397932200.0
19684332,WOW! China,13.01115,77.5543422997,,283,,zomato,restaurant,1688639100,9742,1397932200.0
50097,Baskin Robbins,13.0074040659,77.5641658902,,334,,zomato,restaurant,1688639100,9742,1397932200.0
18812026,Maddy's Katti Cafe,13.0080861587,77.5560726598,,237,,zomato,restaurant,1688639100,9742,1397932200.0
59225,Asha Sweet Center,12.9874902442,77.5545112789,,898,,zomato,restaurant,1688639100,9742,1397932200.0
19230275,Baskin Robbins,13.0290174607,77.5707654655,,781,,zomato,restaurant,1688639100,9742,1397932200.0
18467239,Smoor,13.0111620867,77.5543956086,,2441,,zomato,restaurant,1688639100,9742,1397932200.0
18467239,Smoor,13.0111620867,77.5543956086,,2441,,zomato,restaurant,1688639100,9742,1397932200.0
19196300,V Cafe- Meals By PVR,13.0108497916,77.5549766421,,84,,zomato,restaurant,1688639100,9742,1397932200.0
18418536,Baskin Robbins,12.9916369,77.5381724,,806,,zomato,restaurant,1688639100,9742,1397932200.0
19251475,Chaayos Chai+Snacks=Relax,13.0108056914,77.5542578101,,659,,zomato,restaurant,1688639100,9742,1397932200.0
19395616,Lassi Shop,12.9830585263,77.5549571961,,1,,zomato,restaurant,1688639100,9742,1397932200.0
19532741,Anand Sweets And Savouries,13.0387950525,77.5646517053,,541,,zomato,restaurant,1688639100,9742,1397932200.0
19532741,Anand Sweets And Savouries,13.0387950525,77.5646517053,,541,,zomato,restaurant,1688639100,9742,1397932200.0
19512861,Smoor,13.0279957137,77.5732683018,,2617,,zomato,restaurant,1688639100,9742,1397932200.0
19512861,Smoor,13.0279957137,77.5732683018,,2617,,zomato,restaurant,1688639100,9742,1397932200.0
19763909,Al Makki's Restaurant,13.0301159647,77.5622541457,,41,,zomato,restaurant,1688639100,9742,1397932200.0
20429477,SGS Non Veg Gundu Palav,12.9963333313,77.5686276297,,0,,zomato,restaurant,1688639100,,
20433679,KFC,12.98868981,77.53745918,,42,,zomato,restaurant,1688639100,9742,1397932200.0
19891874,Chaayos Chai+Snacks=Relax,12.9917190063,77.5709897652,,515,,zomato,restaurant,1688639100,9742,1397932200.0
18904536,Dhanalakshmi Grand,13.0081443064,77.571106106,,18700,,zomato,restaurant,1688639100,9742,1397932200.0
19481416,Basmati Biriyani Nation,13.0390423127,77.5640931353,,1194,,zomato,restaurant,1688639100,9742,1397932200.0
19440875,V Cafe- Meals By PVR,13.0242010365,77.5486533344,,2,,zomato,restaurant,1688639100,9742,1397932200.0
55735,Thanco's Natural Ice Cream,13.0273763919,77.561076656,,837,,zomato,restaurant,1688639100,9742,1397932200.0
19296276,Cake Pastries,12.9987820284,77.5507897139,,461,,zomato,restaurant,1688639100,9742,1397932200.0
19064286,Aaha Andhra,13.0111663334,77.554387562,,57,,zomato,restaurant,1688639100,9742,1397932200.0
18418526,Khan Saheb Grills And Rolls,12.9914743125,77.5713920966,,179,,zomato,restaurant,1688639100,9742,1397932200.0
18418526,Khan Saheb Grills And Rolls,12.9914743125,77.5713920966,,179,,zomato,restaurant,1688639100,9742,1397932200.0
19069264,Havmor Ice Cream,12.9976082478,77.5821175799,,348,,zomato,restaurant,1688639100,9742,1397932200.0
19257063,Corner House Ice Creams,12.9880730754,77.542536892,,9857,,zomato,restaurant,1688639100,9742,1397932200.0
59668,By 2 Coffee,12.998310622,77.5696399435,,8019,,zomato,restaurant,1688639100,9742,1397932200.0
51422,Nandhini Deluxe,13.0313134362,77.5702521577,,14400,,zomato,restaurant,1688639100,9742,1397932200.0
18657255,Wok Chow,13.0300078457,77.5627168268,,20400,,zomato,restaurant,1688639100,9742,1397932200.0
18736178,Just Bake,13.0291357061,77.5705616176,,8,,zomato,restaurant,1688639100,9742,1397932200.0
58954,Pure & Natural,13.0108151647,77.5542557985,,32,,zomato,restaurant,1688639100,9742,1397932200.0
18369830,California Burrito,12.9909147,77.5715334,,2993,,zomato,restaurant,1688639100,9742,1397932200.0
19488936,The Brooklyn Creamery - Healthy Ice Cream,12.9876369323,77.5528560206,,40,,zomato,restaurant,1688639100,9742,1397932200.0
19481485,Hungry Chang,12.9834433848,77.5488075614,,2001,,zomato,restaurant,1688639100,9742,1397932200.0
20147597,Shawarma Grill House,12.996868,77.551239,,47,,zomato,restaurant,1688639100,9742,1397932200.0
60432,Al-Bek,12.9779527233,77.5531101599,,71200,,zomato,restaurant,1688639100,9742,1397932200.0
19477016,Dande's Hyderabad Biryani,12.9835433565,77.5489765406,,1831,,zomato,restaurant,1688639100,9742,1397932200.0
19576109,Imperio Restaurant,13.0390713829,77.5642235577,,3165,,zomato,restaurant,1688639100,9742,1397932200.0
18679515,Lassi Shop,13.002173645,77.5523272902,,4536,,zomato,restaurant,1688639100,9742,1397932200.0
18216698,Sreeraj Lassi Bar,13.004037675,77.5711768493,,1408,,zomato,restaurant,1688639100,9742,1397932200.0
19720519,Nadan Pothichoru,13.0390452524,77.5641380623,,1303,,zomato,restaurant,1688639100,9742,1397932200.0
19920607,Keventers Ice Cream,12.9917248868,77.5713344291,,53,,zomato,restaurant,1688639100,9742,1397932200.0
19920298,Kwality Wall’s Frozen Dessert and Ice Cream Shop,13.0143549224,77.5386352837,,216,,zomato,restaurant,1688639100,9742,1397932200.0
19920298,Kwality Wall’s Frozen Dessert and Ice Cream Shop,13.0143549224,77.5386352837,,216,,zomato,restaurant,1688639100,9742,1397932200.0
18731537,Empire Restaurant,12.9976036742,77.5466628,,72900,,zomato,restaurant,1688639100,9742,1397932200.0
19528272,Imperio Combo King,12.9834884701,77.5488182902,,1109,,zomato,restaurant,1688639100,9742,1397932200.0
55814,Just Bake,13.0090361202,77.5379902124,,21,,zomato,restaurant,1688639100,9742,1397932200.0
19902910,The Baker's Dozen,13.0023875,77.5502854,,115,,zomato,restaurant,1688639100,9742,1397932200.0
19888083,Ice Cream Works,12.9919610864,77.535742186,,1,,zomato,restaurant,1688639100,,
19945868,Koli Hut,13.0079679033,77.5559546426,,0,,zomato,restaurant,1688639100,,
19884968,Senorita's Mexican Kitchen by Little Italy,13.0315938161,77.5639830665,,3,,zomato,restaurant,1688639100,9742,1397932200.0
19884968,Senorita's Mexican Kitchen by Little Italy,13.0315938161,77.5639830665,,3,,zomato,restaurant,1688639100,9742,1397932200.0
18629670,Happy Hours,12.9871129061,77.57859651,,597,,zomato,restaurant,1688639100,9742,1397932200.0
53170,Polar Bear,13.0044819563,77.5707647949,,4632,,zomato,restaurant,1688639100,9742,1397932200.0
19118676,The Betel Leaf Co - Originally from Bangalore,12.9925831,77.5778683,,493,,zomato,restaurant,1688639100,9742,1397932200.0
18679950,Lassi Shop,12.9855542156,77.5528405979,,19,,zomato,restaurant,1688639100,9742,1397932200.0
19410955,Chai Point,12.9835113394,77.5489158556,,2294,,zomato,restaurant,1688639100,9742,1397932200.0
19163639,Punjabi Nawabi,12.9855957067,77.5490623713,,18700,,zomato,restaurant,1688639100,9742,1397932200.0
56919,Five Star Chicken,12.9887803771,77.5455547124,,73,,zomato,restaurant,1688639100,9742,1397932200.0
56919,Five Star Chicken,12.9887803771,77.5455547124,,73,,zomato,restaurant,1688639100,9742,1397932200.0
56919,Five Star Chicken,12.9887803771,77.5455547124,,73,,zomato,restaurant,1688639100,9742,1397932200.0
19481458,Basmati Express,12.983275,77.54889,,645,,zomato,restaurant,1688639100,9742,1397932200.0
19358754,Fabelle Chocolates,12.9917618032,77.5713548809,,26,,zomato,restaurant,1688639100,9742,1397932200.0
58995,Polar Bear,12.9914638582,77.5386929512,,7313,,zomato,restaurant,1688639100,9742,1397932200.0
19481449,Basmati Express,13.0390227148,77.5640874356,,475,,zomato,restaurant,1688639100,9742,1397932200.0
53393,Al-Bek,12.9943570457,77.5715818629,,35000,,zomato,restaurant,1688639100,9742,1397932200.0
18757957,BIB - Breakfast In The Box,13.0272264609,77.5610424578,,1512,,zomato,restaurant,1688639100,9742,1397932200.0
18757957,BIB - Breakfast In The Box,13.0272264609,77.5610424578,,1512,,zomato,restaurant,1688639100,9742,1397932200.0
59166,Biriyani Nights,13.03335058,77.56722635,,12400,,zomato,restaurant,1688639100,9742,1397932200.0
19670074,Biryani Trip - Destination Hyderabad,12.99838809,77.54098827,,1873,,zomato,restaurant,1688639100,9742,1397932200.0
60613,Just Bake,13.0039860599,77.5501080975,,39,,zomato,restaurant,1688639100,9742,1397932200.0
51967,Halli Mane,12.9955390089,77.5717183203,,4624,,zomato,restaurant,1688639100,9742,1397932200.0
50553,Kanti Sweets,13.0389573885,77.5642698258,,3264,,zomato,restaurant,1688639100,9742,1397932200.0
59175,Aubree,13.0045959665,77.578615956,,3698,,zomato,restaurant,1688639100,9742,1397932200.0
19453129,Chandni Chowk,12.9906399,77.5428625,,142,,zomato,restaurant,1688639100,9742,1397932200.0
19557415,Chef Bakers,13.0281982342,77.5728572533,,97,,zomato,restaurant,1688639100,9742,1397932200.0
20023515,Chai Point,12.9812568,77.5637366,,214,,zomato,restaurant,1688639100,9742,1397932200.0
19957486,Mandarin By Sabroso,13.0333378503,77.5656835634,,229,,zomato,restaurant,1688639100,9742,1397932200.0
18939790,Vijayalakshmi Veg,13.0009097162,77.5693432242,,5555,,zomato,restaurant,1688639100,9742,1397932200.0
50561,Kanti Sweets,13.0316495504,77.5594170392,,1337,,zomato,restaurant,1688639100,9742,1397932200.0
60110,Savji's Roll 'N' Biryani,12.9715954795,77.5469417498,,15800,,zomato,restaurant,1688639100,9742,1397932200.0
19550781,Canyin,13.0272214,77.5717985,,185,,zomato,restaurant,1688639100,9742,1397932200.0
19711583,Oh! Calcutta,12.9834871633,77.5490248203,,534,,zomato,restaurant,1688639100,9742,1397932200.0
20226855,Dil Punjabi,13.030002,77.56343,,125,,zomato,restaurant,1688639100,9742,1397932200.0
20297461,Dil Tiffins,13.007959,77.556423,,45,,zomato,restaurant,1688639100,9742,1397932200.0
18554662,Maddy's Katti Cafe,12.9953367884,77.5541934371,,1203,,zomato,restaurant,1688639100,9742,1397932200.0
20009168,McCafe By McDonald's,12.9817514,77.56379093,,0,,zomato,restaurant,1688639100,,
20009168,McCafe By McDonald's,12.9817514,77.56379093,,0,,zomato,restaurant,1688639100,,
19186246,Sree Ganesha Fruit Juice Center,13.0298716353,77.5620194525,,167,,zomato,restaurant,1688639100,9742,1397932200.0
18821619,The Belgian Waffle Co.,13.0294450383,77.5709012523,,3494,,zomato,restaurant,1688639100,9742,1397932200.0
18630460,Kanti Sweets,12.9933103273,77.5389531255,,1573,,zomato,restaurant,1688639100,9742,1397932200.0
18703504,Oottupura,13.0337142415,77.5641068816,,12700,,zomato,restaurant,1688639100,9742,1397932200.0
19265757,Sardarji Londonwaley,12.9855865591,77.5490435958,,5976,,zomato,restaurant,1688639100,9742,1397932200.0
19675479,Haka,12.983998129,77.5489524007,,394,,zomato,restaurant,1688639100,9742,1397932200.0
19481424,Basmati Biriyani Nation,12.9834404445,77.5487334654,,1828,,zomato,restaurant,1688639100,9742,1397932200.0
18418554,Polar Bear,12.9964808512,77.5514280796,,4475,,zomato,restaurant,1688639100,9742,1397932200.0
19987131,Kothanur Kitchen,12.9851740891,77.5397460999,,0,,zomato,restaurant,1688639100,,
50818,Polar Bear,13.028080315,77.573226057,,8231,,zomato,restaurant,1688639100,9742,1397932200.0
18198868,Kanti Sweets,13.0453178051,77.5078961626,,2140,,zomato,restaurant,1688639100,9742,1397932200.0
19824709,Leon's Burgers & Wings,12.9974135427,77.547723949,,6150,,zomato,restaurant,1688639100,9742,1397932200.0
18806591,Robin Brown Ice Creams,12.9869498827,77.5373934209,,739,,zomato,restaurant,1688639100,9742,1397932200.0
20018696,Chaayos Chai+Snacks=Relax,12.9814486,77.5632604,,52,,zomato,restaurant,1688639100,9742,1397932200.0
18924711,WOW! Momo,12.9913054115,77.5705257431,,1199,,zomato,restaurant,1688639100,9742,1397932200.0
51421,Nandhana Palace,12.9891446449,77.550143972,,13800,,zomato,restaurant,1688639100,9742,1397932200.0
18578555,Basaveshwarnagar Dosa Corner,12.9911397773,77.5415149704,,9344,,zomato,restaurant,1688639100,9742,1397932200.0
59742,Starbucks Coffee,12.9913498419,77.5709565729,,371,,zomato,restaurant,1688639100,9742,1397932200.0
20074446,Chef Bakers,13.0049004293,77.5711540505,,5,,zomato,restaurant,1688639100,9742,1397932200.0
51953,Kanti Sweets,12.9784039122,77.5425690785,,658,,zomato,restaurant,1688639100,9742,1397932200.0
19593965,Mad Over Donuts,13.0116992,77.5550574,,560,,zomato,restaurant,1688639100,9742,1397932200.0
18715134,Dhadoom,12.9917003848,77.5713931024,,202,,zomato,restaurant,1688639100,9742,1397932200.0
53716,Baskin Robbins,13.011576,77.555428,,210,,zomato,restaurant,1688639100,9742,1397932200.0
18662257,Sagar,12.9883566498,77.5771397352,,7968,,zomato,restaurant,1688639100,9742,1397932200.0
19996370,Baskin Robbins,12.9894202398,77.5559663773,,71,,zomato,restaurant,1688639100,9742,1397932200.0
19656261,Kailash Parbat,13.0074854075,77.5795822218,,3358,,zomato,restaurant,1688639100,9742,1397932200.0
19179399,NuTy,13.0043614124,77.5736002252,,3,,zomato,restaurant,1688639100,9742,1397932200.0
19007326,Kanti Sweets,13.0426783484,77.5128247216,,1547,,zomato,restaurant,1688639100,9742,1397932200.0
19425896,SLAY Coffee,13.038817,77.564599,,1007,,zomato,restaurant,1688639100,9742,1397932200.0
19260601,Sardarji Londonwaley,13.03131,77.56374,,4623,,zomato,restaurant,1688639100,9742,1397932200.0
19528181,Imperio Restaurant,12.9834489388,77.5488233194,,6757,,zomato,restaurant,1688639100,9742,1397932200.0
20029977,Burger King,12.980636,77.5632349,,698,,zomato,restaurant,1688639100,9742,1397932200.0
19622638,Samosa Party,13.008793403,77.5489933044,,2254,,zomato,restaurant,1688639100,9742,1397932200.0
50084,Baskin Robbins,13.004028847,77.5837869423,,195,,zomato,restaurant,1688639100,9742,1397932200.0
50558,Kanti Sweets,12.9975847264,77.5467362255,,3559,,zomato,restaurant,1688639100,9742,1397932200.0
19060328,Thanco's Natural Ice Cream,12.9884223161,77.5773395598,,33,,zomato,restaurant,1688639100,9742,1397932200.0
18709424,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",12.9946647879,77.5394117832,,2454,,zomato,restaurant,1688639100,9742,1397932200.0
18709424,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",12.9946647879,77.5394117832,,2454,,zomato,restaurant,1688639100,9742,1397932200.0
19371938,The Thick Shake Factory,13.028039,77.571793,,695,,zomato,restaurant,1688639100,9742,1397932200.0
19141381,Karachi Bakery,13.0278406,77.5734986,,568,,zomato,restaurant,1688639100,9742,1397932200.0
19554602,Deli2Go,13.004727944,77.580797933,,9,,zomato,restaurant,1688639100,9742,1397932200.0
18643047,Leon's Burgers & Wings,13.0284745765,77.5717867166,,23000,,zomato,restaurant,1688639100,9742,1397932200.0
51450,Amma's Pastries,13.0041141175,77.5712965429,,1006,,zomato,restaurant,1688639100,9742,1397932200.0
20146033,LeanCrust Pizza- ThinCrust Experts,12.9903183,77.5724613,,40,,zomato,restaurant,1688639100,9742,1397932200.0
61743,Kanti Sweets,12.972283225,77.5385514647,,2087,,zomato,restaurant,1688639100,9742,1397932200.0
19564291,Shawarma Time,13.0257049338,77.5577932969,,981,,zomato,restaurant,1688639100,9742,1397932200.0
18649658,SGS Non Veg - Gundu Pulav,12.9843983411,77.5572323799,,1776,,zomato,restaurant,1688639100,9742,1397932200.0
18812233,Kanti Sweets,12.9781621456,77.5445874408,,695,,zomato,restaurant,1688639100,9742,1397932200.0
19751043,Voosh Thalis & Bowls,12.9882785688,77.5380606204,,23,,zomato,restaurant,1688639100,9742,1397932200.0
18834051,Nammura Baduta,12.9986518517,77.5822477969,,1983,,zomato,restaurant,1688639100,9742,1397932200.0
52459,CTR Shri Sagar,12.9980910894,77.5694723055,,34800,,zomato,restaurant,1688639100,9742,1397932200.0
20351917,Smoor,13.0078238585,77.5798668694,,139,,zomato,restaurant,1688639100,9742,1397932200.0
20351917,Smoor,13.0078238585,77.5798668694,,139,,zomato,restaurant,1688639100,9742,1397932200.0
19779210,Senorita's Mexican Kitchen by Little Italy,13.00549,77.580646,,0,,zomato,restaurant,1688639100,,
19779210,Senorita's Mexican Kitchen by Little Italy,13.00549,77.580646,,0,,zomato,restaurant,1688639100,,
19074753,AB's - Absolute Barbecues,13.0252247591,77.5484618917,,2245,,zomato,restaurant,1688639100,9742,1397932200.0
