id,name,lat,lng,cid,number_of_votes,place_url,source,category,created_at,date,new_num_reviews
ChIJxcW_wk49rjsRlNFdkWhTh7k,Coastal Connect Enterprises,12.989842414855955,77.55390167236328,0x3bae3d4ec2bfc5c5:0xb9875368915dd194,16,https://www.google.com/maps/place/?q=place_id:ChIJxcW_wk49rjsRlNFdkWhTh7k,gmaps_v2,supermarket,1699615207,1644411855.0,16.0
ChIJTRzluME9rjsR_3WGMMzNxK0,M V Traders,13.020917892456056,77.54885864257812,0x3bae3dc1b8e51c4d:0xadc4cdcc308675ff,27,https://www.google.com/maps/place/?q=place_id:ChIJTRzluME9rjsR_3WGMMzNxK0,gmaps_v2,supermarket,1699615207,1560010284.0,28.0
ChIJsSrWoPM9rjsRgEGjL-G0fPE,R V Badrayya Bale Yele Merchant,12.985180854797363,77.5541000366211,0x3bae3df3a0d62ab1:0xf17cb4e12fa34180,232,https://www.google.com/maps/place/?q=place_id:ChIJsSrWoPM9rjsRgEGjL-G0fPE,gmaps_v2,supermarket,1699615207,1498337454.0,233.0
ChIJ3bqc2Us9rjsR9gLjLVrD598,Smart Groceries (Wholesale & Retail Grocery Store),13.020150184631348,77.54800415039062,0x3bae3d4bd99cbadd:0xdfe7c35a2de302f6,109,https://www.google.com/maps/place/?q=place_id:ChIJ3bqc2Us9rjsR9gLjLVrD598,gmaps_v2,supermarket,1699615207,1636117319.0,109.0
ChIJIeCJKoU9rjsRr_cMt6V5e98,Akshaya Mini Bazar,13.001673698425291,77.55061340332031,0x3bae3d852a89e021:0xdf7b79a5b70cf7af,135,https://www.google.com/maps/place/?q=place_id:ChIJIeCJKoU9rjsRr_cMt6V5e98,gmaps_v2,supermarket,1699615207,1448694123.0,136.0
ChIJpf2u1XE9rjsRTidHMI5RegU,RMC Yard,13.020758628845217,77.54691314697266,0x3bae3d71d5aefda5:0x57a518e3047274e,11378,https://www.google.com/maps/place/?q=place_id:ChIJpf2u1XE9rjsRTidHMI5RegU,gmaps_v2,supermarket,1699615207,1494272364.0,11505.0
ChIJE8oTp_M9rjsRtxHjPnUlMAs,Janatha Bazaar,12.984917640686035,77.55435180664062,0x3bae3df3a713ca13:0xb3025753ee311b7,22,https://www.google.com/maps/place/?q=place_id:ChIJE8oTp_M9rjsRtxHjPnUlMAs,gmaps_v2,supermarket,1699615207,1486193397.0,22.0
ChIJDRV4Efg9rjsR1Pg2Lb1PVfo,Corporation Market,12.97585678100586,77.56104278564453,0x3bae3df81178150d:0xfa554fbd2d36f8d4,39,https://www.google.com/maps/place/?q=place_id:ChIJDRV4Efg9rjsR1Pg2Lb1PVfo,gmaps_v2,supermarket,1687847039,1485791508.0,41.0
ChIJT0eqezAXrjsRzNJv2U_z--g,Reliance Smart Point,13.038775444030762,77.56441497802734,0x3bae17307baa474f:0xe8fbf34fd96fd2cc,147,https://www.google.com/maps/place/?q=place_id:ChIJT0eqezAXrjsRzNJv2U_z--g,gmaps_v2,supermarket,1699615207,1618808508.0,155.0
ChIJjWWmXiUWrjsR4Rd-xX51IZc,Kiran Agencies,12.999553680419922,77.57223510742188,0x3bae16255ea6658d:0x9721757ec57e17e1,506,https://www.google.com/maps/place/?q=place_id:ChIJjWWmXiUWrjsR4Rd-xX51IZc,gmaps_v2,supermarket,1699615207,1450104233.0,510.0
ChIJjfCcuL89rjsRZsI4Q7c_PgA,SHOPPERS' CITY,12.988883018493652,77.53751373291016,0x3bae3dbfb89cf08d:0x3e3fb74338c266,103,https://www.google.com/maps/place/?q=place_id:ChIJjfCcuL89rjsRZsI4Q7c_PgA,gmaps_v2,supermarket,1699615207,1418564550.0,104.0
ChIJy8y1aB8XrjsRJm8NHZUArtQ,Helios Watch Store & Titan World,12.981101989746094,77.56382751464844,0x3bae171f68b5cccb:0xd4ae00951d0d6f26,27,https://www.google.com/maps/place/?q=place_id:ChIJy8y1aB8XrjsRJm8NHZUArtQ,gmaps_v2,supermarket,1687847039,1644131359.0,28.0
ChIJH7NnZgk9rjsRaWtl7gAeuvA,Sri Vasavi Provision Stores,13.013386726379396,77.53265380859375,0x3bae3d096667b31f:0xf0ba1e00ee656b69,158,https://www.google.com/maps/place/?q=place_id:ChIJH7NnZgk9rjsRaWtl7gAeuvA,gmaps_v2,supermarket,1699615207,1481343162.0,162.0
ChIJLzKwZXA9rjsRowKI1GgtEEI,R K MART,13.005809783935549,77.52626037597656,0x3bae3d7065b0322f:0x42102d68d48802a3,75,https://www.google.com/maps/place/?q=place_id:ChIJLzKwZXA9rjsRowKI1GgtEEI,gmaps_v2,supermarket,1699615207,1577019644.0,76.0
ChIJtffXKeg9rjsRynId3oTBy5M,Pawan Super Market,12.97815227508545,77.53901672363281,0x3bae3de829d7f7b5:0x93cbc184de1d72ca,78,https://www.google.com/maps/place/?q=place_id:ChIJtffXKeg9rjsRynId3oTBy5M,gmaps_v2,supermarket,1699615207,1486472570.0,78.0
ChIJP6sh38oXrjsR9rTk4UTkfGw,Cookie Man - Global Malls,12.98147201538086,77.56353759765625,0x3bae17cadf21ab3f:0x6c7ce444e1e4b4f6,15,https://www.google.com/maps/place/?q=place_id:ChIJP6sh38oXrjsR9rTk4UTkfGw,gmaps_v2,supermarket,1687847039,1650107600.0,16.0
ChIJKaYTAcQXrjsR0Dd_jiExVlo,Hopcoms Stall 156,13.02807903289795,77.57386779785156,0x3bae17c40113a629:0x5a5631218e7f37d0,35,https://www.google.com/maps/place/?q=place_id:ChIJKaYTAcQXrjsR0Dd_jiExVlo,gmaps_v2,supermarket,1687847039,1500924262.0,38.0
ChIJ1dBBp3g9rjsRaQN4aWJKrVQ,NIKE,13.010873794555664,77.55462646484375,0x3bae3d78a741d0d5:0x54ad4a6269780369,205,https://www.google.com/maps/place/?q=place_id:ChIJ1dBBp3g9rjsRaQN4aWJKrVQ,gmaps_v2,shoe_store,1687847039,1549293202.0,243.0
ChIJQVK0vNo9rjsRyKlk2C8jJ4k,Pari Cycle House,12.988262176513672,77.54859161376953,0x3bae3ddabcb45241:0x8927232fd864a9c8,54,https://www.google.com/maps/place/?q=place_id:ChIJQVK0vNo9rjsRyKlk2C8jJ4k,gmaps_v2,shoe_store,1687847039,1575202967.0,53.0
ChIJg_L-8jkWrjsRa2wkbA9h75M,A N A Hardware & Paints,12.999130249023438,77.5796890258789,0x3bae1639f2fef283:0x93ef610f6c246c6b,23,https://www.google.com/maps/place/?q=place_id:ChIJg_L-8jkWrjsRa2wkbA9h75M,gmaps_v2,shoe_store,1687847039,1488813466.0,26.0
ChIJ4_b0xYc9rjsR6jy77I1Jq6U,Golden Goal Sports,13.043952941894531,77.5111312866211,0x3bae3d87c5f4f6e3:0xa5ab498decbb3cea,30,https://www.google.com/maps/place/?q=place_id:ChIJ4_b0xYc9rjsR6jy77I1Jq6U,gmaps_v2,shoe_store,1687847039,1649268151.0,35.0
ChIJiaI5i4g9rjsR4Xe0dXmb26k,Bismilla Cycle Mart,12.998332023620604,77.55799102783203,0x3bae3d888b39a289:0xa9db9b7975b477e1,41,https://www.google.com/maps/place/?q=place_id:ChIJiaI5i4g9rjsR4Xe0dXmb26k,gmaps_v2,shoe_store,1687847039,,
ChIJQc-Y2CMWrjsRnIlJHlE8vHY,Pool Masters - Swimming Pool Contractors | Pool Construction | Pool Builders In Bangalore,12.997337341308594,77.56804656982422,0x3bae1623d898cf41:0x76bc3c511e49899c,40,https://www.google.com/maps/place/?q=place_id:ChIJQc-Y2CMWrjsRnIlJHlE8vHY,gmaps_v2,shoe_store,1687847039,,
ChIJ8aU_SDEWrjsRxJZPFsBRalM,Rakhra The Sports House,13.006230354309082,77.57425689697266,0x3bae1631483fa5f1:0x536a51c0164f96c4,153,https://www.google.com/maps/place/?q=place_id:ChIJ8aU_SDEWrjsRxJZPFsBRalM,gmaps_v2,shoe_store,1687847039,1452161350.0,161.0
ChIJrVGT9Iw9rjsRljVNTcAb43M,LIDKAR,12.989554405212402,77.55450439453125,0x3bae3d8cf49351ad:0x73e31bc04d4d3596,81,https://www.google.com/maps/place/?q=place_id:ChIJrVGT9Iw9rjsRljVNTcAb43M,gmaps_v2,shoe_store,1687847039,1467567403.0,85.0
ChIJ69se8ug9rjsRDlc9bCXXgMY,ASR marketing,12.977143287658691,77.54232025146484,0x3bae3de8f21edbeb:0xc680d7256c3d570e,171,https://www.google.com/maps/place/?q=place_id:ChIJ69se8ug9rjsRDlc9bCXXgMY,gmaps_v2,shoe_store,1687847039,1561865324.0,186.0
ChIJcRuy0-c9rjsRvczgKG6O0m0,Olympia Sports And Fitness,12.975460052490234,77.5423583984375,0x3bae3de7d3b21b71:0x6dd28e6e28e0ccbd,444,https://www.google.com/maps/place/?q=place_id:ChIJcRuy0-c9rjsRvczgKG6O0m0,gmaps_v2,shoe_store,1687847039,1493314377.0,461.0
ChIJExAzMaM9rjsRXdVZI_KKqoI,Babu Garage,12.998867988586426,77.53495788574219,0x3bae3da331331013:0x82aa8af22359d55d,13,https://www.google.com/maps/place/?q=place_id:ChIJExAzMaM9rjsRXdVZI_KKqoI,gmaps_v2,shoe_store,1687847039,1478512287.0,14.0
ChIJ95JiOYA9rjsRIKFT13rFHRQ,HB MOTORS,12.999834060668944,77.53034210205078,0x3bae3d80396292f7:0x141dc57ad753a120,11,https://www.google.com/maps/place/?q=place_id:ChIJ95JiOYA9rjsRIKFT13rFHRQ,gmaps_v2,shoe_store,1687847039,1545070596.0,11.0
ChIJT17_9n0XrjsRv5pQjWgcv68,Pk Sports Studio,13.034260749816896,77.5682373046875,0x3bae177df6ff5e4f:0xafbf1c688d509abf,41,https://www.google.com/maps/place/?q=place_id:ChIJT17_9n0XrjsRv5pQjWgcv68,gmaps_v2,shoe_store,1687847039,1656856493.0,62.0
ChIJI3ZCBQ8-rjsROkuwYmvCDvU,Samurai Exports Pvt Ltd,12.982601165771484,77.55702209472656,0x3bae3e0f05427623:0xf50ec26b62b04b3a,135,https://www.google.com/maps/place/?q=place_id:ChIJI3ZCBQ8-rjsROkuwYmvCDvU,gmaps_v2,shoe_store,1687847039,1503996848.0,134.0
ChIJRfEI2DoWrjsRknzICVhGETE,Brand Factory Malleshwaram,12.99717903137207,77.57417297363281,0x3bae163ad808f145:0x3111465809c87c92,13102,https://www.google.com/maps/place/?q=place_id:ChIJRfEI2DoWrjsRknzICVhGETE,gmaps_v2,shoe_store,1687847039,1476090829.0,13240.0
ChIJCfVkzGk9rjsR_TTDUwZmtx8,Sport & Nix Apparel's Pvt ltd,12.98117733001709,77.53266143798828,0x3bae3d69cc64f509:0x1fb7660653c334fd,24,https://www.google.com/maps/place/?q=place_id:ChIJCfVkzGk9rjsR_TTDUwZmtx8,gmaps_v2,shoe_store,1687847039,,
ChIJq6qq6pUVrjsRgA860FXf9X0,M City Shoes,12.997486114501951,77.55103302001953,0x3bae1595eaaaaaab:0x7df5df55d03a0f80,14,https://www.google.com/maps/place/?q=place_id:ChIJq6qq6pUVrjsRgA860FXf9X0,gmaps_v2,shoe_store,1687847039,1454334037.0,15.0
ChIJUx1_EOEXrjsR7GanFYbRTPc,Maha Bazaar/ಮಹಾ ಬಜಾರ್,13.037083625793455,77.565673828125,0x3bae17e1107f1d53:0xf74cd18615a766ec,2177,https://www.google.com/maps/place/?q=place_id:ChIJUx1_EOEXrjsR7GanFYbRTPc,gmaps_v2,supermarket,1699615207,1452643687.0,2189.0
ChIJx2L7Fx4WrjsRohN2vjWYGrM,Golden Villa Boys Pg GENTS,12.984817504882812,77.562744140625,0x3bae161e17fb62c7:0xb31a9835be7613a2,91,https://www.google.com/maps/place/?q=place_id:ChIJx2L7Fx4WrjsRohN2vjWYGrM,gmaps_v2,supermarket,1687847039,1515141847.0,101.0
ChIJ9RwZhuY9rjsRX807c6hnCTI,SANGAM TIMES,12.97290325164795,77.54420471191406,0x3bae3de686191cf5:0x320967a8733bcd5f,103,https://www.google.com/maps/place/?q=place_id:ChIJ9RwZhuY9rjsRX807c6hnCTI,gmaps_v2,shoe_store,1687847039,1539329485.0,103.0
ChIJO7uX_U4XrjsRG5vD31pWyqM,Classic car spa - Lulu Hypermarket,12.980798721313477,77.56393432617188,0x3bae174efd97bb3b:0xa3ca565adfc39b1b,43,https://www.google.com/maps/place/?q=place_id:ChIJO7uX_U4XrjsRG5vD31pWyqM,gmaps_v2,supermarket,1687847039,1699592738.0,159.0
ChIJXy2_Alk9rjsRrFUZlS4Bm1k,Sasyavedha Naturals,13.00014305114746,77.56967163085938,0x3bae3d5902bf2d5f:0x599b012e951955ac,84,https://www.google.com/maps/place/?q=place_id:ChIJXy2_Alk9rjsRrFUZlS4Bm1k,gmaps_v2,supermarket,1699615207,1550466652.0,84.0
ChIJJVGYo4Q9rjsRSsBErmsuuog,Adishwar Electro world - Premium Rajajinagar,13.00424861907959,77.55152130126953,0x3bae3d84a3985125:0x88ba2e6bae44c04a,310,https://www.google.com/maps/place/?q=place_id:ChIJJVGYo4Q9rjsRSsBErmsuuog,gmaps_v2,supermarket,1699615207,1461948628.0,312.0
ChIJtSKBpak9rjsRVJFwICFesp0,Shree Buy N Save,13.000469207763672,77.56041717529297,0x3bae3da9a58122b5:0x9db25e2120709154,112,https://www.google.com/maps/place/?q=place_id:ChIJtSKBpak9rjsRVJFwICFesp0,gmaps_v2,supermarket,1699615207,1563713951.0,111.0
ChIJH-4AQowXrjsRoeuJFKUNkGU,Sri Sainath PG for Mens,12.983566284179688,77.56265258789062,0x3bae178c4200ee1f:0x65900da51489eba1,111,https://www.google.com/maps/place/?q=place_id:ChIJH-4AQowXrjsRoeuJFKUNkGU,gmaps_v2,supermarket,1687847039,1572766765.0,111.0
ChIJvyZjnGg9rjsRqw4oljYsITA,Cycle World Peenya,13.04685878753662,77.50390625,0x3bae3d689c6326bf:0x30212c3696280eab,112,https://www.google.com/maps/place/?q=place_id:ChIJvyZjnGg9rjsRqw4oljYsITA,gmaps_v2,shoe_store,1687847039,,
ChIJUXW8Nhg9rjsRxS0zVrsi62Y,NEWKIKS New Kicks,13.006280899047852,77.55438995361328,0x3bae3d1836bc7551:0x66eb22bb56332dc5,29,https://www.google.com/maps/place/?q=place_id:ChIJUXW8Nhg9rjsRxS0zVrsi62Y,gmaps_v2,shoe_store,1687847039,1596620084.0,28.0
ChIJt4WjQh8WrjsRwjlSM57kYxQ,Niveda Sports Wear,12.98765754699707,77.56626892089844,0x3bae161f42a385b7:0x1463e49e335239c2,36,https://www.google.com/maps/place/?q=place_id:ChIJt4WjQh8WrjsRwjlSM57kYxQ,gmaps_v2,shoe_store,1687847039,1481006180.0,35.0
ChIJp8DfnGo9rjsR1qQNvZofVUA,Bicycle zone,13.008334159851074,77.52642822265625,0x3bae3d6a9cdfc0a7:0x40551f9abd0da4d6,92,https://www.google.com/maps/place/?q=place_id:ChIJp8DfnGo9rjsR1qQNvZofVUA,gmaps_v2,shoe_store,1687847039,,
ChIJZ3LeLlE9rjsR8lPMK1-PXYE,Gajanan Cycles,13.024614334106444,77.55787658691406,0x3bae3d512ede7267:0x815d8f5f2bcc53f2,21,https://www.google.com/maps/place/?q=place_id:ChIJZ3LeLlE9rjsR8lPMK1-PXYE,gmaps_v2,shoe_store,1687847039,1611995110.0,26.0
ChIJ0_8PdGM9rjsRD2wqhY9Ygqo,Usha Kids Shoppe,13.024563789367676,77.55742645263672,0x3bae3d63740fffd3:0xaa82588f852a6c0f,145,https://www.google.com/maps/place/?q=place_id:ChIJ0_8PdGM9rjsRD2wqhY9Ygqo,gmaps_v2,shoe_store,1687847039,1641371952.0,167.0
ChIJUZ5cbGs9rjsR2BgO2z6y-Kw,In Leather,13.02792739868164,77.54095458984375,0x3bae3d6b6c5c9e51:0xacf8b23edb0e18d8,29,https://www.google.com/maps/place/?q=place_id:ChIJUZ5cbGs9rjsR2BgO2z6y-Kw,gmaps_v2,shoe_store,1687847039,1543165688.0,29.0
ChIJ2QdsDPg9rjsRBi0QXr935iI,Joshi Jewellers,12.975777626037598,77.56153106689453,0x3bae3df80c6c07d9:0x22e677bf5e102d06,18,https://www.google.com/maps/place/?q=place_id:ChIJ2QdsDPg9rjsRBi0QXr935iI,gmaps_v2,jewelry_store,1687847039,1523873851.0,22.0
ChIJxQTN6iYWrjsRWH6dXzMF7Tg,Sri Raghavendra Diamonds And Jewellers,12.995637893676758,77.56625366210938,0x3bae1626eacd04c5:0x38ed05335f9d7e58,29,https://www.google.com/maps/place/?q=place_id:ChIJxQTN6iYWrjsRWH6dXzMF7Tg,gmaps_v2,jewelry_store,1687847039,1495869480.0,30.0
ChIJS_M072EXrjsRt9SvHSSdTPM,"ARMADIO - A Multi Designer Store @Sadashivanagar, Bangalore",13.005785942077637,77.58032989501953,0x3bae1761ef34f34b:0xf34c9d241dafd4b7,91,https://www.google.com/maps/place/?q=place_id:ChIJS_M072EXrjsRt9SvHSSdTPM,gmaps_v2,jewelry_store,1687847039,1573476049.0,94.0
ChIJc30gHScWrjsR10UBQntH0Pg,Sri Rajeshwari Costumes,12.996377944946287,77.56484985351562,0x3bae16271d207d73:0xf8d0477b420145d7,225,https://www.google.com/maps/place/?q=place_id:ChIJc30gHScWrjsR10UBQntH0Pg,gmaps_v2,jewelry_store,1687847039,1519008417.0,249.0
ChIJz9Qbd2E9rjsRcrjOA42ckDA,The Best Jewellery,13.028510093688965,77.55877685546875,0x3bae3d61771bd4cf:0x30909c8d03ceb872,55,https://www.google.com/maps/place/?q=place_id:ChIJz9Qbd2E9rjsRcrjOA42ckDA,gmaps_v2,jewelry_store,1687847039,1510232054.0,56.0
ChIJYbqySu49rjsRYTFfKhTAiKg,Akshaya Gold Company,12.99866771697998,77.54082489013672,0x3bae3dee4ab2ba61:0xa888c0142a5f3161,319,https://www.google.com/maps/place/?q=place_id:ChIJYbqySu49rjsRYTFfKhTAiKg,gmaps_v2,jewelry_store,1687847039,1526911356.0,317.0
ChIJtzj0S2A9rjsR10to5_0BX48,Sangam Flowers And Decorators,13.030587196350098,77.56027221679688,0x3bae3d604bf438b7:0x8f5f01fde7684bd7,18,https://www.google.com/maps/place/?q=place_id:ChIJtzj0S2A9rjsR10to5_0BX48,gmaps_v2,jewelry_store,1687847039,1526901147.0,21.0
ChIJK2RHCm89rjsRrZmlDfmJtV0,Chera,13.024439811706545,77.54877471923828,0x3bae3d6f0a47642b:0x5db589f90da599ad,19,https://www.google.com/maps/place/?q=place_id:ChIJK2RHCm89rjsRrZmlDfmJtV0,gmaps_v2,jewelry_store,1687847039,1496329182.0,19.0
ChIJa7xJDpM9rjsRKD7ohMoMM5Y,AMG GOLD COMPANY JALAHALLI CROSS,13.041013717651367,77.51679992675781,0x3bae3d930e49bc6b:0x96330cca84e83e28,33,https://www.google.com/maps/place/?q=place_id:ChIJa7xJDpM9rjsRKD7ohMoMM5Y,gmaps_v2,jewelry_store,1687847039,1574839750.0,34.0
ChIJe1iV8fYXrjsRzP8CgOqdHGQ,SANKALPA 92.5 antique silver jewellery,12.998250961303713,77.57170104980469,0x3bae17f6f195587b:0x641c9dea8002ffcc,13,https://www.google.com/maps/place/?q=place_id:ChIJe1iV8fYXrjsRzP8CgOqdHGQ,gmaps_v2,jewelry_store,1687847039,1684659109.0,25.0
ChIJcdDvlnw9rjsRfV-W0qitsT0,Ravi Cycle Mart,13.02039623260498,77.55719757080078,0x3bae3d7c96efd071:0x3db1ada8d2965f7d,153,https://www.google.com/maps/place/?q=place_id:ChIJcdDvlnw9rjsRfV-W0qitsT0,gmaps_v2,shoe_store,1687847039,1468748704.0,154.0
ChIJBSF1kvE9rjsRJY87_US_egY,Supad,13.040185928344728,77.55784606933594,0x3bae3df192752105:0x67abf44fd3b8f25,61,https://www.google.com/maps/place/?q=place_id:ChIJBSF1kvE9rjsRJY87_US_egY,gmaps_v2,shoe_store,1687847039,1528272202.0,74.0
ChIJDzLCbRI9rjsR8ekg35hA4cI,Metro Motors,13.020294189453123,77.53790283203125,0x3bae3d126dc2320f:0xc2e14098df20e9f1,47,https://www.google.com/maps/place/?q=place_id:ChIJDzLCbRI9rjsR8ekg35hA4cI,gmaps_v2,shoe_store,1687847039,,
ChIJySKiHfQ9rjsRO7aG5XoJY0g,Nema Auto Spares Rajajinagar,12.982587814331056,77.55691528320312,0x3bae3df41da222c9:0x4863097ae586b63b,484,https://www.google.com/maps/place/?q=place_id:ChIJySKiHfQ9rjsRO7aG5XoJY0g,gmaps_v2,shoe_store,1687847039,1506867636.0,512.0
ChIJo2-oZSUWrjsRlmqVCtPBtiY,Good Things,12.99941349029541,77.57144165039062,0x3bae162565a86fa3:0x26b6c1d30a956a96,15,https://www.google.com/maps/place/?q=place_id:ChIJo2-oZSUWrjsRlmqVCtPBtiY,gmaps_v2,shoe_store,1687847039,1472128771.0,15.0
ChIJpQRdoQIWrjsRBBCi_CDWfZ4,Vijay Gandhi Jewels & Diamonds,12.975769996643066,77.56233215332031,0x3bae1602a15d04a5:0x9e7dd620fca21004,13,https://www.google.com/maps/place/?q=place_id:ChIJpQRdoQIWrjsRBBCi_CDWfZ4,gmaps_v2,jewelry_store,1687847039,1442479890.0,14.0
ChIJG0Q3z-Y9rjsRpyBjgK2KWe4,Padmavathi Jewellers,12.98137664794922,77.55506896972656,0x3bae3de6cf37441b:0xee598aad806320a7,605,https://www.google.com/maps/place/?q=place_id:ChIJG0Q3z-Y9rjsRpyBjgK2KWe4,gmaps_v2,jewelry_store,1687847039,1591436028.0,773.0
ChIJkZmKqbEXrjsRReINnMtkKSI,Bhavani Creations,12.999786376953123,77.5622329711914,0x3bae17b1a98a9991:0x222964cb9c0de245,16,https://www.google.com/maps/place/?q=place_id:ChIJkZmKqbEXrjsRReINnMtkKSI,gmaps_v2,jewelry_store,1687847039,1612892022.0,15.0
ChIJZ0cbv0o9rjsRpC7zbG5JfY8,SILVER TRINKETS,12.987302780151367,77.53959655761719,0x3bae3d4abf1b4767:0x8f7d496e6cf32ea4,135,https://www.google.com/maps/place/?q=place_id:ChIJZ0cbv0o9rjsRpC7zbG5JfY8,gmaps_v2,jewelry_store,1687847039,1566929350.0,133.0
ChIJu9ivPCwWrjsRbRDwestrZHk,NAKODA PAYALS,13.004484176635742,77.569091796875,0x3bae162c3cafd8bb:0x79646bcb7af0106d,483,https://www.google.com/maps/place/?q=place_id:ChIJu9ivPCwWrjsRbRDwestrZHk,gmaps_v2,jewelry_store,1687847039,1515251184.0,505.0
ChIJm10ysS57tzsRmKvqfY28oEo,Aura Jewels,13.003982543945312,77.55075073242188,0x3bb77b2eb1325d9b:0x4aa0bc8d7deaab98,965,https://www.google.com/maps/place/?q=place_id:ChIJm10ysS57tzsRmKvqfY28oEo,gmaps_v2,jewelry_store,1687847039,1590933035.0,1126.0
ChIJfzV5i789rjsRAwyIkdgtNh4,Mukesh Jewellers ( Basaveshwaranagar ),12.987207412719728,77.53756713867188,0x3bae3dbf8b79357f:0x1e362dd891880c03,313,https://www.google.com/maps/place/?q=place_id:ChIJfzV5i789rjsRAwyIkdgtNh4,gmaps_v2,jewelry_store,1687847039,1476437031.0,313.0
ChIJ-3B-dzkWrjsRam0egDk8w40,The Diamond Boutique,12.997422218322754,77.57992553710938,0x3bae1639777e70fb:0x8dc33c39801e6d6a,29,https://www.google.com/maps/place/?q=place_id:ChIJ-3B-dzkWrjsRam0egDk8w40,gmaps_v2,jewelry_store,1687847039,1481636055.0,30.0
ChIJiVmAigA9rjsR5dZ79vDUNr4,Harshitha Jewels,12.999003410339355,77.55610656738281,0x3bae3d008a805989:0xbe36d4f0f67bd6e5,15,https://www.google.com/maps/place/?q=place_id:ChIJiVmAigA9rjsR5dZ79vDUNr4,gmaps_v2,jewelry_store,1687847039,1647323548.0,15.0
ChIJzbzw8qQ9rjsRj_hqFPI1ZLM,Aadyas Food Products,13.041521072387695,77.5179443359375,0x3bae3da4f2f0bccd:0xb36435f2146af88f,35,https://www.google.com/maps/place/?q=place_id:ChIJzbzw8qQ9rjsRj_hqFPI1ZLM,gmaps_v2,jewelry_store,1687847039,1583150312.0,35.0
ChIJNV1F07w9rjsRVao3XQAOgus,Sri shreedevi jewellers,12.973958015441896,77.55870819091797,0x3bae3dbcd3455d35:0xeb820e005d37aa55,59,https://www.google.com/maps/place/?q=place_id:ChIJNV1F07w9rjsRVao3XQAOgus,gmaps_v2,jewelry_store,1687847039,1604897076.0,65.0
ChIJuX72PPM9rjsRjXD8ufamhTM,Rajatha Jewellers,12.988770484924316,77.55422973632812,0x3bae3df33cf67eb9:0x3385a6f6b9fc708d,18,https://www.google.com/maps/place/?q=place_id:ChIJuX72PPM9rjsRjXD8ufamhTM,gmaps_v2,jewelry_store,1687847039,1511640742.0,19.0
ChIJOTZbjA09rjsR8a62LbJfRM0,Vendi,12.9954195022583,77.57148742675781,0x3bae3d0d8c5b3639:0xcd445fb22db6aef1,15,https://www.google.com/maps/place/?q=place_id:ChIJOTZbjA09rjsR8a62LbJfRM0,gmaps_v2,jewelry_store,1687847039,1700141977.0,55.0
ChIJF-iQfWE9rjsRslWyOESGpXA,Gokul Jewellers,13.030309677124023,77.5599594116211,0x3bae3d617d90e817:0x70a5864438b255b2,11,https://www.google.com/maps/place/?q=place_id:ChIJF-iQfWE9rjsRslWyOESGpXA,gmaps_v2,jewelry_store,1687847039,1493712683.0,11.0
ChIJL3YrtbY9rjsRH-d8QMxV-vY,A J FASHIONS,12.992295265197754,77.53292846679688,0x3bae3db6b52b762f:0xf6fa55cc407ce71f,68,https://www.google.com/maps/place/?q=place_id:ChIJL3YrtbY9rjsRH-d8QMxV-vY,gmaps_v2,jewelry_store,1687847039,1563599730.0,62.0
ChIJ4WNl23w9rjsRr7FkVd_jHLM,GIVA - Orion Mall,13.01102066040039,77.5549545288086,0x3bae3d7cdb6563e1:0xb31ce3df5564b1af,32,https://www.google.com/maps/place/?q=place_id:ChIJ4WNl23w9rjsRr7FkVd_jHLM,gmaps_v2,jewelry_store,1687847039,1705051171.0,450.0
ChIJq6qqqhUWrjsR5FvIDq6CSdc,Anand Jewels,12.991442680358888,77.57489776611328,0x3bae1615aaaaaaab:0xd74982ae0ec85be4,36,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqhUWrjsR5FvIDq6CSdc,gmaps_v2,jewelry_store,1687847039,1468854047.0,38.0
ChIJ1TBAjxY7rjsR07w8djRfZ58,Designer Silver Jewellery - FLAUNT BASKET,12.973607063293455,77.55174255371094,0x3bae3b168f4030d5:0x9f675f34763cbcd3,290,https://www.google.com/maps/place/?q=place_id:ChIJ1TBAjxY7rjsR07w8djRfZ58,gmaps_v2,jewelry_store,1687847039,,
ChIJSUGskt09rjsRxmF41MaBZfI,Wild West Hi Fashion Jewellery,12.971634864807127,77.53800201416016,0x3bae3ddd92ac4149:0xf26581c6d47861c6,34,https://www.google.com/maps/place/?q=place_id:ChIJSUGskt09rjsRxmF41MaBZfI,gmaps_v2,jewelry_store,1687847039,1369212944.0,36.0
ChIJLwU4VjcWrjsRlKErOgVKngo,Mataji Bankers And Naveen Jewellers,13.000465393066406,77.57962799072266,0x3bae16375638052f:0xa9e4a053a2ba194,12,https://www.google.com/maps/place/?q=place_id:ChIJLwU4VjcWrjsRlKErOgVKngo,gmaps_v2,jewelry_store,1687847039,,
ChIJPxCj2oc9rjsROI_eoOMseZc,Vijeta Jewellers,12.98935317993164,77.5543212890625,0x3bae3d87daa3103f:0x97792ce3a0de8f38,35,https://www.google.com/maps/place/?q=place_id:ChIJPxCj2oc9rjsROI_eoOMseZc,gmaps_v2,jewelry_store,1687847039,1560779869.0,44.0
ChIJTdfWTy4WrjsRAGN87GtelFs,PIPADA JEWELLERS,12.99862289428711,77.5713119506836,0x3bae162e4fd6d74d:0x5b945e6bec7c6300,42,https://www.google.com/maps/place/?q=place_id:ChIJTdfWTy4WrjsRAGN87GtelFs,gmaps_v2,jewelry_store,1687847039,1473145056.0,47.0
